ref_number,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,other_names,property_id,district_name,address,latitude,longitude,aos_agriculture,aos_archeology,aos_architecture,aos_community_planning_and_development,aos_conservation,aos_landscape_architecture,aos_social_history,aos_european,aos_archeology_prehistoric,aos_ethnic_heritage_native_american,aos_exploration_settlement,aos_entertainment_recreation,aos_transportation,aos_historic_non_aboriginal,aos_art,aos_black,aos_commerce,aos_military,aos_education,aos_politics_government,aos_industry,aos_engineering,aos_religion,aos_historic_aboriginal,aos_prehistoric,aos_economics,aos_ethnic_heritage_black,aos_other,aos_ethnic_heritage_european,aos_ethnic_heritage_other_ethnic,aos_ethnic_heritage,aos_literature,aos_maritime_history,aos_native_american,aos_science,aos_invention,aos_law,aos_communications,aos_archeology_historic_non_aboriginal,aos_performing_arts,aos_hispanic,aos_archeology_historic_aboriginal,aos_health_medicine,aos_asian,aos_other_ethnic,aos_ethnic_heritage_hispanic,aos_philosophy,aos_ethnic_heritage_asian,aos_pacific_islander,aos_na
84001931,Scott Avenue Historic District,Kentucky,Pike,Pikeville,"Scott Ave., 6th and 7th Sts.",Listed,Multiple,FALSE,1.3,Architecture,District,https://catalog.archives.gov/id/123848232,FALSE,FALSE,TRUE,FALSE,1984-09-20,NA,84001931,Scott Avenue,"Scott Avenue Historic District, Pikeville, Kentucky",37.484477997052,-82.51993550105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03001226,Stone Historic District,Kentucky,Pike,Stone,"Portions of Pond Creek and Hensley Hollow Rds., Baptist, Irick, Eastern and May Sts., and Trout Town Ln.",Listed,Single,FALSE,49,Architecture; Industry; Community Planning And Development,District,https://catalog.archives.gov/id/123851689,FALSE,FALSE,TRUE,FALSE,2003-12-04,NA,03001226,Stone,"Stone Historic District, Stone, Kentucky",37.586506482953,-82.271147958129,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001933,Third Street Historic District,Kentucky,Pike,Pikeville,3rd St. and Scott Ave.,Listed,Multiple,FALSE,0.8,Architecture,District,https://catalog.archives.gov/id/123848234,FALSE,FALSE,TRUE,FALSE,1984-09-20,NA,84001933,Third Street,"Third Street Historic District, Pikeville, Kentucky",37.483106990104,-82.517294530998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001944,Burnside Historic District,Kentucky,Pulaski,Burnside,Lakeshore Dr. and French Ave.,Listed,Multiple,FALSE,2.7,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/123848257,FALSE,FALSE,TRUE,FALSE,1984-08-14,NA,84001944,Burnside,"Burnside Historic District, Burnside, Kentucky",36.993098290168,-84.594994236061,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001958,Harvey's Hill Historic District,Kentucky,Pulaski,Somerset,"401-527 N. Main St., and 402-526 N. Main St.",Listed,Multiple,FALSE,19,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/123848271,FALSE,FALSE,TRUE,FALSE,1984-08-14,NA,84001958,Harvey's Hill,"Harvey's Hill Historic District, Somerset, Kentucky",37.099204634828,-84.607542448029,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001975,South Courthouse Square Historic District,Kentucky,Pulaski,Somerset,"Public Sq., Zachary Way, W. Mt. Vernon, S. Main, and S. Maple Sts.",Listed,Multiple,FALSE,1.7,Commerce; Architecture,District,https://catalog.archives.gov/id/123848301,FALSE,FALSE,TRUE,FALSE,1984-08-14,NA,84001975,South Courthouse Square,"South Courthouse Square Historic District, Somerset, Kentucky",37.089334985749,-84.603667997105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100006264,Downtown Morehead Historic District,Kentucky,Rowan,Morehead,"Roughly bounded by South Hargis Ave., West 1st, East 1st, Bridge, East Main, and East 2nd Sts., North Wilson Ave., and West Main St.",Listed,Resubmission,FALSE,30.37,Community Planning And Development; Architecture; Politics/Government,District,NA,FALSE,FALSE,TRUE,FALSE,2022-05-11,NA,100006264,Downtown Morehead,"Downtown Morehead Historic District, Morehead, Kentucky",38.181456484916,-83.435459017491,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001986,Lane's Run Historic District,Kentucky,Scott,Georgetown,"Old Oxford Rd., US 62 and US 460",Listed,Single,FALSE,859,Engineering; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/123851797,FALSE,FALSE,TRUE,FALSE,1984-01-12,NR Control No. PH0025593;See Also:Elmwood,84001986,Lane's Run,"Lane's Run Historic District, Georgetown, Kentucky",38.214598991077,-84.540283039464,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78001398,Miller's Run Historic District,Kentucky,Scott,Oxford,"Roughly bounded by Old Oxford Pike, KY 922, U.S. 460 and Miller's Run",Listed,Single,FALSE,870,Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/123851811,FALSE,FALSE,TRUE,FALSE,1978-11-15,"See Also:Miller,John Andrew,House",78001398,Miller's Run,"Miller's Run Historic District, Oxford, Kentucky",38.21646681438,-84.533269398163,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08001118,New Zion Historic District,Kentucky,Scott,Scott,"4972 Newtown Pike through 5200 Newtown Pike, and 103-135 New Zion Rd.",Listed,Single,FALSE,37,Black,District,https://catalog.archives.gov/id/123849938,FALSE,FALSE,TRUE,FALSE,2008-12-04,NA,08001118,New Zion,"New Zion Historic District, Scott, Kentucky",36.68604,-89.06505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000566,Sadieville Historic District,Kentucky,Scott,Sadieville,"100-326 College, 100-245 Main, 350-714 Pike, 216 Church, 204 Cunningham & 100-247 Vine Sts., 109-123 Gano Ave.",Listed,Single,FALSE,23.9,Social History; Commerce,District,NA,FALSE,FALSE,TRUE,FALSE,2013-07-30,Eagle Creek,13000566,Sadieville,"Sadieville Historic District, Sadieville, Kentucky",38.393088224527,-84.534557948138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85001254,Seventh Street Historic District,Kentucky,Shelby,Shelbyville,Main and 7th Sts.,Listed,Multiple,FALSE,1.4,Commerce; Architecture; Religion,District,https://catalog.archives.gov/id/123848567,FALSE,FALSE,TRUE,FALSE,1985-06-12,NA,85001254,Seventh Street,"Seventh Street Historic District, Shelbyville, Kentucky",38.213788586768,-85.259746213099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002921,Waddy Historic District,Kentucky,Shelby,Waddy,Roughly KY 395/Main St. S of the Southern Railroad tracks,Listed,Multiple,FALSE,7.3,Transportation; Exploration/Settlement,District,https://catalog.archives.gov/id/123848612,FALSE,FALSE,TRUE,FALSE,1988-12-27,NA,88002921,Waddy,"Waddy Historic District, Waddy, Kentucky",38.137091,-85.074469,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95001515,Harristown Historic District,Kentucky,Simpson,Franklin,"Roughly bounded by Walker Ave., Bell St., W. Washington St. and West St.",Listed,Single,FALSE,53,Black,District,https://catalog.archives.gov/id/123851903,FALSE,FALSE,TRUE,FALSE,1996-01-11,NA,95001515,Harristown,"Harristown Historic District, Franklin, Kentucky",36.725215011614,-86.588913969038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95001514,West Cedar Street Historic District,Kentucky,Simpson,Franklin,"W. Cedar St., N and S sides, between N. High and West Sts.",Listed,Single,FALSE,28,Architecture,District,https://catalog.archives.gov/id/123851914,FALSE,FALSE,TRUE,FALSE,1996-01-11,NA,95001514,West Cedar Street,"West Cedar Street Historic District, Franklin, Kentucky",36.722813286212,-86.584754855784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001594,Camp Branch Historic District,Kentucky,Spencer,Taylorsville,"KY 55 SW side, .2 mi. NW of Co. Rd. 1392",Listed,Multiple,FALSE,28,Black,District,https://catalog.archives.gov/id/123848632,FALSE,FALSE,TRUE,FALSE,1994-02-01,SP 177--184,93001594,Camp Branch,"Camp Branch Historic District, Taylorsville, Kentucky",38.031519,-85.342945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000296,Taylorsville Historic District,Kentucky,Spencer,Taylorsville,"Roughly, the 200 and 300 blocks of Main and Garrand Sts.",Listed,Single,FALSE,9,Community Planning And Development,District,https://catalog.archives.gov/id/123851931,FALSE,FALSE,TRUE,FALSE,1992-04-02,NA,92000296,Taylorsville,"Taylorsville Historic District, Taylorsville, Kentucky",38.030117996051,-85.344284998879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08000011,Campbellsville Residential Historic District,Kentucky,Taylor,Campbellsville,"Roughly bounded by Central Ave., & Duffy, Maple & Jackson Sts.",Listed,Single,FALSE,74,Community Planning And Development,District,https://catalog.archives.gov/id/123851941,FALSE,FALSE,TRUE,FALSE,2008-02-07,NA,08000011,Campbellsville Residential,"Campbellsville Residential Historic District, Campbellsville, Kentucky",37.344641218588,-85.340771724163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002611,Allensville Historic District,Kentucky,Todd,Allensville,KY 102/Main St.,Listed,Single,FALSE,18,Transportation; Architecture,District,https://catalog.archives.gov/id/123851959,FALSE,FALSE,TRUE,FALSE,1988-11-14,NA,88002611,Allensville,"Allensville Historic District, Allensville, Kentucky",36.695445281127,-87.035908158051,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89001976,Elkton Commercial Historic District,Kentucky,Todd,Elkton,"Jct. of N., S., E., and W. Main Sts.",Listed,Single,FALSE,2.8,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/123851967,FALSE,FALSE,TRUE,FALSE,1989-11-13,See Also:Todd County Courthouse,89001976,Elkton Commercial,"Elkton Commercial Historic District, Elkton, Kentucky",36.81214496588,-87.165768825871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000801,Guthrie Historic District,Kentucky,Todd,Guthrie,"Roughly bounded by Ewing, Park & Cherry Sts.",Listed,Single,FALSE,12.9,Transportation,District,https://catalog.archives.gov/id/123851969,FALSE,FALSE,TRUE,FALSE,2011-11-10,NA,11000801,Guthrie,"Guthrie Historic District, Guthrie, Kentucky",36.648550604772,-87.167825031638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002606,Cadiz Downtown Historic District,Kentucky,Trigg,Cadiz,Roughly Main St. from Scott to Franklin Sts.,Listed,Single,FALSE,7,Commerce; Architecture,District,https://catalog.archives.gov/id/123851986,FALSE,FALSE,TRUE,FALSE,1988-11-14,See Also:Cadiz Masonic Lodge No. 121 F. and A.M.,88002606,Cadiz Downtown,"Cadiz Downtown Historic District, Cadiz, Kentucky",36.861955086806,-87.839213473765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84002059,Third Street Historic District,Kentucky,Trimble,Milton,3rd St. at US 421,Listed,Multiple,FALSE,5,Architecture,District,https://catalog.archives.gov/id/123848700,FALSE,FALSE,TRUE,FALSE,1984-04-10,NA,84002059,Third Street,"Third Street Historic District, Milton, Kentucky",38.724565945437,-85.370714438786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89002017,Magnolia Street Historic District,Kentucky,Warren,Bowling Green,Magnolia St. between Broadway and Tenth St.,Listed,Single,FALSE,13.4,Architecture,District,https://catalog.archives.gov/id/123852015,FALSE,FALSE,TRUE,FALSE,1989-11-16,NA,89002017,Magnolia Street,"Magnolia Street Historic District, Bowling Green, Kentucky",36.982383426918,-86.436929376103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04000801,Oakland-Freeport Historic District,Kentucky,Warren,Oakland,"Vine, Young, Lee, Mills, Rasdall,Church,Main,Oakland,Kelly, Burnett, Oakland-Smiths Grove,Cooke, Grimes and Mansfield St",Listed,Single,FALSE,67.1,Community Planning And Development; Black; Exploration/Settlement; Transportation,District,https://catalog.archives.gov/id/123852021,FALSE,FALSE,TRUE,FALSE,2004-08-02,Oakland and Freeport Communities,04000801,Oakland-Freeport,"Oakland-Freeport Historic District, Oakland, Kentucky",37.039867486823,-86.249634016421,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000859,Shake Rag Historic District,Kentucky,Warren,Bowling Green,"Roughly bounded by US 31W Bypass, Chestnut St., E. 5ht Ave. and College St.",Listed,Single,FALSE,18.9,Black,District,https://catalog.archives.gov/id/123852027,FALSE,FALSE,TRUE,FALSE,2000-08-18,NA,00000859,Shake Rag,"Shake Rag Historic District, Bowling Green, Kentucky",36.990506470141,-86.428344085291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06001194,Smiths Grove Historic District,Kentucky,Warren,Smiths Grove,"Roughly bounded by Smiths Grove Cemetery, RR, Hedge St. and Kentucky St.",Listed,Single,FALSE,134,Community Planning And Development,District,https://catalog.archives.gov/id/123852029,FALSE,FALSE,TRUE,FALSE,2007-05-01,NA,06001194,Smiths Grove,"Smiths Grove Historic District, Smiths Grove, Kentucky",34.60843,-92.66127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001203,Mackville Historic District,Kentucky,Washington,Mackville,Along KY 433 & KY 152,Listed,Multiple,FALSE,357,Community Planning And Development,District,NA,FALSE,FALSE,TRUE,FALSE,2014-01-22,NA,12001203,Mackville,"Mackville Historic District, Mackville, Kentucky",37.736776991625,-85.06645198216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88003435,Walnut Street Historic District,Kentucky,Washington,Springfield,200--600 blocks of Walnut St.,Listed,Multiple,FALSE,7,Architecture,District,https://catalog.archives.gov/id/123848994,FALSE,TRUE,TRUE,FALSE,1989-02-10,"See Also:Pope, John, House",88003435,Walnut Street,"Walnut Street Historic District, Springfield, Kentucky",37.699232169935,-85.212833902503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001204,Willisburg Historic District,Kentucky,Washington,Willisburg,Along KY 433 & KY 53,Listed,Multiple,FALSE,258,Community Planning And Development,District,NA,FALSE,FALSE,TRUE,FALSE,2014-01-22,NA,12001204,Willisburg,"Willisburg Historic District, Willisburg, Kentucky",37.807530983262,-85.123789983394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000042,Providence Commercial Historic District,Kentucky,Webster,Providence,100--200 blks. on E. and W. Main and N. and S. Broadway,Listed,Single,FALSE,1,Commerce,District,https://catalog.archives.gov/id/123852081,FALSE,FALSE,TRUE,FALSE,1993-03-01,NA,93000042,Providence Commercial,"Providence Commercial Historic District, Providence, Kentucky",37.3974778,-87.7627659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86000692,Gordon Hill Road Historic District,Kentucky,Whitley,Corbin,309--501 Gordon Hill Rd.,Listed,Multiple,FALSE,2.6,Architecture,District,https://catalog.archives.gov/id/123849012,FALSE,FALSE,TRUE,FALSE,1986-03-28,NA,86000692,Gordon Hill Road,"Gordon Hill Road Historic District, Corbin, Kentucky",36.948288606078,-84.100607202659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100003683,Williamsburg Historic District,Kentucky,Whitley,Williamsburg,Main & Main Cross Sts.,Listed,Single,FALSE,40,Community Planning And Development,District,NA,FALSE,FALSE,TRUE,FALSE,2019-04-25,NA,100003683,Williamsburg,"Williamsburg Historic District, Williamsburg, Kentucky",38.015335084878,-85.614727188654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001523,Big Sink Rural Historic District,Kentucky,Woodford,Midway,W of Midway off I-64,Listed,Multiple,FALSE,5000,Landscape Architecture; Industry; Exploration/Settlement; Black; Education; Conservation; Community Planning And Development; Commerce; Architecture; Agriculture,District,https://catalog.archives.gov/id/123849028,FALSE,FALSE,TRUE,FALSE,1994-01-27,NA,93001523,Big Sink Rural,"Big Sink Rural Historic District, Midway, Kentucky",38.150986,-84.684007,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000326,Clifton-Mccraken Rural Historic District,Kentucky,Woodford,Versailles,"Roughly along Clifton and McCraken Pikes, and Steele Rd.",Listed,Single,FALSE,5600,Agriculture; Economics; Black; European; Social History,District,https://catalog.archives.gov/id/123852113,FALSE,FALSE,TRUE,FALSE,1999-01-25,Clifton--McCracken Pikes Rural Historic District,98000326,Clifton-Mccraken Rural,"Clifton-Mccraken Rural Historic District, Versailles, Kentucky",38.096819002226,-84.793365972486,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000844,Downtown Versailles Historic District,Kentucky,Woodford,Versailles,Both sides of Main St. between Rose Hill Ave. and Green St.,Listed,Single,FALSE,25,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/123852115,FALSE,FALSE,TRUE,FALSE,1975-09-02,NA,75000844,Downtown Versailles,"Downtown Versailles Historic District, Versailles, Kentucky",38.05284137499,-84.730328295195,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83002897,Guyn's Mill Historic District,Kentucky,Woodford,Troy,Mundy's Landing and Pauls Mill Rds.,Listed,Single,FALSE,40,Industry; Architecture,District,https://catalog.archives.gov/id/123852121,FALSE,TRUE,FALSE,FALSE,1983-08-29,NA,83002897,Guyn's Mill,"Guyn's Mill Historic District, Troy, Kentucky",37.904194350017,-84.710333338296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78001415,Midway Historic District,Kentucky,Woodford,Midway,U.S. 62,Listed,Single,FALSE,239,Community Planning And Development; Commerce; Transportation; Education; Architecture; Religion; Social History,District,https://catalog.archives.gov/id/123852135,FALSE,TRUE,FALSE,FALSE,1978-11-17,See Also:Pinkerton Hall,78001415,Midway,"Midway Historic District, Midway, Kentucky",38.153591946453,-84.682762930618,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80001692,Morgan Street Historic District,Kentucky,Woodford,Versailles,Morgan St.,Listed,Single,FALSE,14,Architecture,District,https://catalog.archives.gov/id/123852137,FALSE,FALSE,TRUE,FALSE,1980-05-08,NA,80001692,Morgan Street,"Morgan Street Historic District, Versailles, Kentucky",38.051255163194,-84.727960342008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001530,Nugent's Crossroad Historic District,Kentucky,Woodford,Midway,Jct. of Old Frankfort Pike and Midway Pike,Listed,Multiple,FALSE,11,Transportation; Commerce; Agriculture,Building,https://catalog.archives.gov/id/123849082,FALSE,FALSE,TRUE,FALSE,1994-01-27,Leesburg;See Also:Offutt-Cole Tavern,93001530,Nugent's Crossroad,"Nugent's Crossroad Historic District, Midway, Kentucky",38.123324004991,-84.699811024917,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88003348,Pisgah Rural Historic District,Kentucky,Woodford,Versailles,"Area NE of Versailles roughly bounded by S. Elkhorn Creek, US 60, and Big Sink Rd.",Listed,Multiple,FALSE,4035,Commerce; Agriculture; Engineering; Transportation; Black; Education; Exploration/Settlement; Architecture; Religion; Social History,District,https://catalog.archives.gov/id/123849088,FALSE,FALSE,TRUE,FALSE,1989-02-10,See Also:Early Stone Buildings of Central Kentucky TR,88003348,Pisgah Rural,"Pisgah Rural Historic District, Versailles, Kentucky",38.058425988098,-84.721609002315,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82001578,Rose Hill Historic District,Kentucky,Woodford,Versailles,Base Hill Ave.,Listed,Single,FALSE,16,Architecture,District,https://catalog.archives.gov/id/123852149,FALSE,FALSE,TRUE,FALSE,1982-12-17,NA,82001578,Rose Hill,"Rose Hill Historic District, Versailles, Kentucky",38.051747622884,-84.734122641041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001534,Wallace Station Historic District,Kentucky,Woodford,Midway,"Wallace Station, Old Frankfort Pike",Listed,Multiple,FALSE,5,Transportation; Commerce,District,https://catalog.archives.gov/id/123849111,FALSE,FALSE,TRUE,FALSE,1994-01-27,NA,93001534,Wallace Station,"Wallace Station Historic District, Midway, Kentucky",38.13718661803,-84.738257574859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100009258,Crowley Historic District,Louisiana,Acadia,Crowley,"Roughly bounded by West 7th St., the rear property lines in the 600 blk. of North Parkerson Ave., West 6th St., North Avenue F, and North Avenue G",Listed,Resubmission,FALSE,5.25,Commerce,Building,https://catalog.archives.gov/id/73972897,FALSE,FALSE,TRUE,FALSE,2024-01-24,NA,82002751,Crowley,"Crowley Historic District, Crowley, Louisiana",30.211677,-92.380146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001248,Donaldsonville Historic District,Louisiana,Ascension,Donaldsonville,"Roughly bounded by Bayou LaFourche, the Mississippi River levee, Jackson Ave., Marchand Dr., and Monroe and Church Sts.",Listed,Single,FALSE,125,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/73972942,FALSE,TRUE,FALSE,FALSE,1984-01-19,NA,84001248,Donaldsonville,"Donaldsonville Historic District, Donaldsonville, Louisiana",30.101948990534,-90.983576984603,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000489,Marksville Commercial Historic District,Louisiana,Avoyelles,Marksville,"Roughly Bounded by Monroe, Washington, N. Ogden, and Bontempt Sts.",Listed,Single,FALSE,20,Commerce; Architecture,District,https://catalog.archives.gov/id/73972998,FALSE,FALSE,TRUE,FALSE,1983-03-16,NA,83000489,Marksville Commercial,"Marksville Commercial Historic District, Marksville, Louisiana",31.12697,-92.0665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
