ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
95000449,NA,Brewers Hill Historic District (Boundary Increase),Wisconsin,Milwaukee,Milwaukee,"Roughly, Brown and Lloyd Sts. and Garfield and North Aves. from 2nd St. to Hubbard St.",Listed,Multiple,FALSE,53,Architecture,District,https://catalog.archives.gov/id/106779087,FALSE,FALSE,FALSE,TRUE,FALSE,1995-04-27,NA,See Also:Brewers Hill MRA,NA,95000449,Brewers Hill (Boundary Increase),"Brewers Hill Historic District (Boundary Increase), Roughly, Brown and Lloyd Sts. and Garfield and North Aves. from 2nd St. to Hubbard St., Milwaukee, Wisconsin",43.059259503176,-87.900618490717
88002389,NA,Cass-Juneau Street Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by E. Knapp and Marshall Sts., Juneau Ave., and Van Buren St.",Listed,Single,FALSE,8,Architecture,District,https://catalog.archives.gov/id/106781597,FALSE,FALSE,FALSE,TRUE,FALSE,1988-11-03,NA,See Also:All Saints' Episcopal Cathedral Complex,NA,88002389,Cass-Juneau Street,"Cass-Juneau Street Historic District, Roughly bounded by E. Knapp and Marshall Sts., Juneau Ave., and Van Buren St., Milwaukee, Wisconsin",43.045739011395,-87.90350702028
86001325,NA,Cass-Wells Street Historic District,Wisconsin,Milwaukee,Milwaukee,"712, 718, and 724 E. Wells St. and 801, 809, 815, 819, and 823 N. Cass St.",Listed,Single,FALSE,0.9,Architecture,District,https://catalog.archives.gov/id/106781599,FALSE,FALSE,FALSE,TRUE,FALSE,1986-06-13,NA,NA,NA,86001325,Cass-Wells Street,"Cass-Wells Street Historic District, 712, 718, and 724 E. Wells St. and 801, 809, 815, 819, and 823 N. Cass St., Milwaukee, Wisconsin",43.041665909366,-87.902252249374
89001099,NA,Church Street Historic District,Wisconsin,Milwaukee,Wauwatosa,1448--1630 Church St. and 7758 W. Menomonee River Pkwy.,Listed,Single,FALSE,6,Architecture,District,https://catalog.archives.gov/id/106781607,FALSE,FALSE,FALSE,TRUE,FALSE,1989-08-10,NA,"See Also:Hart, Thomas B., House",NA,89001099,Church Street,"Church Street Historic District, 1448--1630 Church St. and 7758 W. Menomonee River Pkwy., Wauwatosa, Wisconsin",43.050304005412,-88.009907988836
85001688,NA,Concordia Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by West State, N. 27th, W. Killbourn Ave. and N. 35th St.",Listed,Multiple,FALSE,38.6,Industry; Commerce; Health/Medicine; Education; Architecture; Social History,District,https://catalog.archives.gov/id/106779095,FALSE,FALSE,FALSE,TRUE,FALSE,1985-07-30,NA,NA,NA,85001688,Concordia,"Concordia Historic District, Roughly bounded by West State, N. 27th, W. Killbourn Ave. and N. 35th St., Milwaukee, Wisconsin",43.041670016498,-87.957702981288
90000363,NA,East Brady Street Historic District,Wisconsin,Milwaukee,Milwaukee,E. Brady St. from N. Farwell Ave. to N. Van Buren St.,Listed,Single,FALSE,14,Commerce; European; Architecture,District,https://catalog.archives.gov/id/106781621,FALSE,FALSE,FALSE,TRUE,FALSE,1990-03-09,NA,NA,NA,90000363,East Brady Street,"East Brady Street Historic District, E. Brady St. from N. Farwell Ave. to N. Van Buren St., Milwaukee, Wisconsin",43.052963382121,-87.896906313426
14001112,NA,East Oregon And South Barclay Industrial Historic District,Wisconsin,Milwaukee,Milwaukee,"300 S. Barclay, 139, 221 E. Oregon & 214 E. Florida Sts.",Listed,Single,FALSE,3.8,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-12-29,NA,NA,NA,14001112,East Oregon And South Barclay Industrial,"East Oregon And South Barclay Industrial Historic District, 300 S. Barclay, 139, 221 E. Oregon & 214 E. Florida Sts., Milwaukee, Wisconsin",43.027821016977,-87.908995909574
86002325,NA,East Side Commercial Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by E. Wells St., N. Jefferson St. and N. Broadway, Michigan and E. Clybourn, and N. Water Sts.",Listed,Single,FALSE,30.8,Commerce; Architecture; Social History; Performing Arts,District,https://catalog.archives.gov/id/106781623,FALSE,FALSE,FALSE,TRUE,FALSE,1986-09-23,NA,NA,NA,86002325,East Side Commercial,"East Side Commercial Historic District, Roughly bounded by E. Wells St., N. Jefferson St. and N. Broadway, Michigan and E. Clybourn, and N. Water Sts., Milwaukee, Wisconsin",43.036201998143,-87.90884302366
03001486,NA,East Village Historic District,Wisconsin,Milwaukee,Milwaukee,"Generally bounded by North Humboldt, East Brady, North Warren and Milwaukee R",Listed,Single,FALSE,45,European; Architecture; Transportation,District,https://catalog.archives.gov/id/106781625,FALSE,FALSE,FALSE,TRUE,FALSE,2004-01-21,NA,NA,NA,03001486,East Village,"East Village Historic District, Generally bounded by North Humboldt, East Brady, North Warren and Milwaukee R, Milwaukee, Wisconsin",43.041072,-87.909421
87000489,NA,First Ward Triangle Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly Franklin Pl., N. Prospect and E. Juneau Aves., and E. Knapp St.",Listed,Single,FALSE,4,Commerce; Law; Architecture,District,https://catalog.archives.gov/id/106781638,FALSE,FALSE,TRUE,FALSE,FALSE,1987-03-19,NA,NA,NA,87000489,First Ward Triangle,"First Ward Triangle Historic District, Roughly Franklin Pl., N. Prospect and E. Juneau Aves., and E. Knapp St., Milwaukee, Wisconsin",43.04569701806,-87.897532986429
08000656,NA,Florida And Third Industrial Historic District,Wisconsin,Milwaukee,Milwaukee,"234-500 (even side) W. Florida St., 222 W. Pittsburgh Ave., 212, 222, 305, 331 S. Third St., 400 S. Fifth St.",Listed,Single,FALSE,7,Architecture; Industry,District,https://catalog.archives.gov/id/106781640,FALSE,FALSE,FALSE,TRUE,FALSE,2008-07-10,NA,NA,NA,08000656,Florida And Third Industrial,"Florida And Third Industrial Historic District, 234-500 (even side) W. Florida St., 222 W. Pittsburgh Ave., 212, 222, 305, 331 S. Third St., 400 S. Fifth St., Milwaukee, Wisconsin",43.029805558282,-87.913527166431
84003721,NA,Gallun Tannery Historic District,Wisconsin,Milwaukee,Milwaukee,Holton and Water Sts.,Listed,Multiple,FALSE,7,Industry; Architecture,District,https://catalog.archives.gov/id/106779119,FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-02,NA,NA,NA,84003721,Gallun Tannery,"Gallun Tannery Historic District, Holton and Water Sts., Milwaukee, Wisconsin",43.053628980673,-87.903496039986
90000669,NA,Garden Homes Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by W. Ruby and N. Teutonia Aves., N. 24th Pl., W. Atkinson Ave. and N. 27th St.",Listed,Single,FALSE,16,Community Planning And Development; Social History,District,https://catalog.archives.gov/id/106781648,FALSE,TRUE,FALSE,FALSE,FALSE,1990-05-04,NA,NA,NA,90000669,Garden Homes,"Garden Homes Historic District, Roughly bounded by W. Ruby and N. Teutonia Aves., N. 24th Pl., W. Atkinson Ave. and N. 27th St., Milwaukee, Wisconsin",43.09708198211,-87.946847997581
05000763,NA,Greendale Historic District,Wisconsin,Milwaukee,Greendale,Roughly bounded by W. Grange Ave. and Catalpa St.,Listed,Single,FALSE,200,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/106781660,FALSE,TRUE,FALSE,FALSE,FALSE,2005-07-29,2012-10-16,NA,NA,05000763,Greendale,"Greendale Historic District, Roughly bounded by W. Grange Ave. and Catalpa St., Greendale, Wisconsin",42.94503449232,-87.998884790107
85001686,NA,Highland Boulevard Historic District,Wisconsin,Milwaukee,Milwaukee,W. Highland Blvd. roughly bounded by N. 33rd and N. 29th Sts.,Listed,Multiple,FALSE,7.8,Industry; Community Planning And Development; Landscape Architecture; European; Architecture,District,https://catalog.archives.gov/id/106779140,FALSE,FALSE,FALSE,TRUE,FALSE,1985-07-30,NA,NA,NA,85001686,Highland Boulevard,"Highland Boulevard Historic District, W. Highland Blvd. roughly bounded by N. 33rd and N. 29th Sts., Milwaukee, Wisconsin",43.044370204697,-87.947190482145
11000116,NA,Juneau Highlands Residential Historic District,Wisconsin,Milwaukee,West Allis,"6600-6734 W Grant St, 2109-2180 S Livingston Terrace, 6608-6656 W Revere Pl, and 6627-29 W Revere Pl",Listed,Single,FALSE,7,Community Planning And Development,District,https://catalog.archives.gov/id/106781682,FALSE,FALSE,FALSE,TRUE,FALSE,2011-03-21,NA,NA,NA,11000116,Juneau Highlands Residential,"Juneau Highlands Residential Historic District, 6600-6734 W Grant St, 2109-2180 S Livingston Terrace, 6608-6656 W Revere Pl, and 6627-29 W Revere Pl, West Allis, Wisconsin",43.005083176775,-87.995242089031
02000185,NA,Kenwood Park-Prospect Hill Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by N. Hackett Ave., E. Edgewood Ave., N. Lake Dr. and E. Newberry Ave.",Listed,Single,FALSE,132.5,Architecture,District,https://catalog.archives.gov/id/106781690,FALSE,FALSE,FALSE,TRUE,FALSE,2002-03-07,NA,NA,NA,02000185,Kenwood Park-Prospect Hill,"Kenwood Park-Prospect Hill Historic District, Roughly bounded by N. Hackett Ave., E. Edgewood Ave., N. Lake Dr. and E. Newberry Ave., Milwaukee, Wisconsin",43.069376984178,-87.87280997628
86000311,NA,Kilbourn Avenue Row House Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by N. Fourteenth St., W. Kilbourn Ave., and N. Fifteenth St.",Listed,Multiple,FALSE,2.8,Architecture,District,https://catalog.archives.gov/id/106779156,FALSE,FALSE,FALSE,TRUE,FALSE,1986-02-25,NA,NA,NA,86000311,Kilbourn Avenue Row House,"Kilbourn Avenue Row House Historic District, Roughly bounded by N. Fourteenth St., W. Kilbourn Ave., and N. Fifteenth St., Milwaukee, Wisconsin",43.041635985971,-87.93154197183
100001598,SG,Kopperud Park Residential Historic District,Wisconsin,Milwaukee,West Allis,"837-871 S. 76th (odd only), 824-862 S. 77th (even only) & 7624 W. Walker Sts.",Listed,Single,FALSE,4,Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2017-09-11,NA,NA,NA,100001598,Kopperud Park Residential,"Kopperud Park Residential Historic District, 837-871 S. 76th (odd only), 824-862 S. 77th (even only) & 7624 W. Walker Sts., West Allis, Wisconsin",43.022452827088,-88.008176958192
85001687,NA,Mckinley Boulevard Historic District,Wisconsin,Milwaukee,Milwaukee,W. McKinley Blvd. between N. 34th & N. 27th Sts.,Listed,Multiple,FALSE,12.6,Community Planning And Development; Landscape Architecture; European; Architecture,District,https://catalog.archives.gov/id/106779168,FALSE,FALSE,FALSE,TRUE,FALSE,1985-07-30,NA,NA,NA,85001687,Mckinley Boulevard,"Mckinley Boulevard Historic District, W. McKinley Blvd. between N. 34th & N. 27th Sts., Milwaukee, Wisconsin",43.047232680293,-87.952186971829
98000258,NA,Milwaukee County School Of Agriculture And Domestic Economy Historic District,Wisconsin,Milwaukee,Wauwatosa,9722 Watertown Plank Rd.,Listed,Single,FALSE,6,Architecture; Education,District,https://catalog.archives.gov/id/106781725,FALSE,FALSE,FALSE,TRUE,FALSE,1998-03-19,NA,NA,NA,98000258,Milwaukee County School Of Agriculture And Domestic Economy,"Milwaukee County School Of Agriculture And Domestic Economy Historic District, 9722 Watertown Plank Rd., Wauwatosa, Wisconsin",43.045981285719,-88.016911317341
94000137,NA,Newberry Boulevard Historic District,Wisconsin,Milwaukee,Milwaukee,1802--3000 E. Newberry Blvd.,Listed,Single,FALSE,20,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/106781741,FALSE,FALSE,FALSE,TRUE,FALSE,1994-03-07,NA,NA,NA,94000137,Newberry Boulevard,"Newberry Boulevard Historic District, 1802--3000 E. Newberry Blvd., Milwaukee, Wisconsin",43.069694658308,-87.873092278779
100000699,SG,North 47th Street Bungalow Historic District,Wisconsin,Milwaukee,Milwaukee,2500 blk. N. 47th between Wright & Clarke Sts.,Listed,Single,FALSE,4.7,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2017-02-28,NA,NA,NA,100000699,North 47th Street Bungalow,"North 47th Street Bungalow Historic District, 2500 blk. N. 47th between Wright & Clarke Sts., Milwaukee, Wisconsin",43.065196007055,-87.972450981835
84003731,NA,North First Street Historic District,Wisconsin,Milwaukee,Milwaukee,Roughly 1st and 2nd Sts. between North and Center Sts.,Listed,Multiple,FALSE,35,European; Architecture,District,https://catalog.archives.gov/id/106779185,FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-02,NA,NA,NA,84003731,North First Street,"North First Street Historic District, Roughly 1st and 2nd Sts. between North and Center Sts., Milwaukee, Wisconsin",43.063905514953,-87.91262301738
95000290,NA,North Grant Boulevard Historic District,Wisconsin,Milwaukee,Milwaukee,2370--2879 N. Grant Blvd.,Listed,Single,FALSE,19,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/106781745,FALSE,FALSE,FALSE,TRUE,FALSE,1995-03-23,NA,NA,NA,95000290,North Grant Boulevard,"North Grant Boulevard Historic District, 2370--2879 N. Grant Blvd., Milwaukee, Wisconsin",43.07139295762,-87.966219162553
00000255,NA,North Point North Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by N. Downer Ave., E. Park Pl., and N. Wahl Ave.",Listed,Single,FALSE,60,Architecture,District,https://catalog.archives.gov/id/106781747,FALSE,FALSE,FALSE,TRUE,FALSE,2000-03-24,NA,NA,NA,00000255,North Point North,"North Point North Historic District, Roughly bounded by N. Downer Ave., E. Park Pl., and N. Wahl Ave., Milwaukee, Wisconsin",43.067271994924,-87.873495029227
79000322,NA,North Point South Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by North Ave., Summit, Terrace, and Lafayette Sts.",Listed,Single,FALSE,49,Architecture,District,https://catalog.archives.gov/id/106781749,FALSE,FALSE,TRUE,FALSE,FALSE,1979-09-04,NA,NA,NA,79000322,North Point South,"North Point South Historic District, Roughly bounded by North Ave., Summit, Terrace, and Lafayette Sts., Milwaukee, Wisconsin",43.055649983257,-87.882972028052
04000271,NA,North Sherman Boulevard Historic District,Wisconsin,Milwaukee,Milwaukee,N. Sherman Blvd. Roughly bounded by W. Keefe Ave. and W. Lisbon Ave.,Listed,Single,FALSE,108,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/106781753,FALSE,FALSE,FALSE,TRUE,FALSE,2004-04-06,NA,NA,NA,04000271,North Sherman Boulevard,"North Sherman Boulevard Historic District, N. Sherman Blvd. Roughly bounded by W. Keefe Ave. and W. Lisbon Ave., Milwaukee, Wisconsin",43.082304980178,-88.021045023585
84003733,NA,North Third Street Historic District,Wisconsin,Milwaukee,Milwaukee,Roughly N. 3rd St. between N. 3rd Ave. and Vine St.,Listed,Multiple,FALSE,18,Commerce; Architecture,District,https://catalog.archives.gov/id/106779187,FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-02,NA,NA,NA,84003733,North Third Street,"North Third Street Historic District, Roughly N. 3rd St. between N. 3rd Ave. and Vine St., Milwaukee, Wisconsin",43.041275071117,-87.914472200124
05000530,NA,"Northwestern Branch, National Home For Disabled Volunteer Soldiers Historic District",Wisconsin,Milwaukee,Milwaukee,5000 W. National Ave.,Listed,Single,FALSE,150,Social History; Health/Medicine; Architecture; Politics/Government; Landscape Architecture,District,https://catalog.archives.gov/id/106781755,FALSE,TRUE,FALSE,FALSE,FALSE,2005-06-03,2011-06-17,National Soldier's Home Historic District,NA,05000530,"Northwestern Branch, National Home For Disabled Volunteer Soldiers","Northwestern Branch, National Home For Disabled Volunteer Soldiers Historic District, 5000 W. National Ave., Milwaukee, Wisconsin",43.020938,-87.976208
87000494,NA,Old World Third Street Historic District,Wisconsin,Milwaukee,Milwaukee,"N. Old World Third St., W. Highland Ave., and W. State St.",Listed,Single,FALSE,8.7,Commerce; Architecture,District,https://catalog.archives.gov/id/106781759,FALSE,FALSE,FALSE,TRUE,FALSE,1987-03-19,NA,NA,NA,87000494,Old World Third Street,"Old World Third Street Historic District, N. Old World Third St., W. Highland Ave., and W. State St., Milwaukee, Wisconsin",43.044311699504,-87.92764630594
86001328,NA,Plankinton-Wells-Water Street Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by Wells, Bridge, N. Water, E. Mason, W. Wells, and N. Second Sts.",Listed,Single,FALSE,8.3,Commerce; Engineering; European; Politics/Government; Architecture; Communications; Performing Arts,District,https://catalog.archives.gov/id/106781777,FALSE,FALSE,FALSE,TRUE,FALSE,1986-06-13,NA,See Also:Oneida Street Station;Pabst Theater;Milwaukee City,NA,86001328,Plankinton-Wells-Water Street,"Plankinton-Wells-Water Street Historic District, Roughly bounded by Wells, Bridge, N. Water, E. Mason, W. Wells, and N. Second Sts., Milwaukee, Wisconsin",43.040173008591,-87.913017965813
90000640,NA,Prospect Avenue Apartment Buildings Historic District,Wisconsin,Milwaukee,Milwaukee,N. Prospect Ave. area roughly between E. Kane Pl. and E. Windsor St.,Listed,Single,FALSE,10,Architecture,District,https://catalog.archives.gov/id/106781781,FALSE,FALSE,FALSE,TRUE,FALSE,1990-04-19,NA,See Also:Shorecrest Hotel,NA,90000640,Prospect Avenue Apartment Buildings,"Prospect Avenue Apartment Buildings Historic District, N. Prospect Ave. area roughly between E. Kane Pl. and E. Windsor St., Milwaukee, Wisconsin",43.041398378626,-87.899246451071
90000478,NA,Prospect Avenue Mansions Historic District,Wisconsin,Milwaukee,Milwaukee,1363--1551 N. Prospect Ave.,Listed,Single,FALSE,6,Architecture,District,https://catalog.archives.gov/id/106781783,FALSE,FALSE,FALSE,TRUE,FALSE,1990-04-07,NA,"See Also: First Church of Christ, Scientist",NA,90000478,Prospect Avenue Mansions,"Prospect Avenue Mansions Historic District, 1363--1551 N. Prospect Ave., Milwaukee, Wisconsin",43.050244284351,-87.893632383968
05000104,NA,Prospect Hill Historic District,Wisconsin,Milwaukee,Milwaukee,"2700 blk. of N. Hackett Ave., N. Shepard Ave., N. Summit Ave. and 2804-06 E. Park Place",Listed,Single,FALSE,10,Architecture,District,https://catalog.archives.gov/id/106781785,FALSE,FALSE,FALSE,TRUE,FALSE,2005-03-01,NA,Gilman's Subdivison of Park of Lockwood's Addition,NA,05000104,Prospect Hill,"Prospect Hill Historic District, 2700 blk. of N. Hackett Ave., N. Shepard Ave., N. Summit Ave. and 2804-06 E. Park Place, Milwaukee, Wisconsin",43.067500359876,-87.875395374315
87002092,NA,South First And Second Street Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by Menomonee River, Chicago & N. Western RR, Seeboth, S. First, Oregon, & S. Second Sts.",Listed,Single,FALSE,6.7,Commerce; Architecture,District,https://catalog.archives.gov/id/106781815,FALSE,FALSE,FALSE,TRUE,FALSE,1987-11-30,NA,NA,NA,87002092,South First And Second Street,"South First And Second Street Historic District, Roughly bounded by Menomonee River, Chicago & N. Western RR, Seeboth, S. First, Oregon, & S. Second Sts., Milwaukee, Wisconsin",43.028356494861,-87.912579592277
