system:index,avg_rad,institution_type,name,.geo
0000000000000000072d_0,12.655,Power Plant,Fort Randall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.5519240325424,43.06748050890016]}"
0000000000000000072e_0,13.331667,Power Plant,Big Bend Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.44574774024133,44.037661015749244]}"
0000000000000000072f_0,26.005833,Power Plant,Allen,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14818454960428,35.07247448023642]}"
00000000000000000730_0,0.62833333,Power Plant,Apalachia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2956604735656,35.16679758506897]}"
00000000000000000731_0,4.056667,Power Plant,Boone Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.43614783543819,36.44240528851869]}"
00000000000000000732_0,5.2116666,Power Plant,Cherokee Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49615987069923,36.16841912686223]}"
00000000000000000733_0,53.010834,Power Plant,Chickamauga,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.22990836904991,35.1039155151806]}"
00000000000000000734_0,42.305,Power Plant,Cumberland (TN),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.65535963617262,36.38850637147152]}"
00000000000000000735_0,3.6175,Power Plant,Douglas Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5410756349052,35.961806611514746]}"
00000000000000000736_0,8.133333,Power Plant,Fort Patrick Henry,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.50801305816775,36.49630420556586]}"
00000000000000000737_0,10.965834,Power Plant,Fort Loudoun,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.24176155651843,35.79112670753204]}"
00000000000000000738_0,17.219166,Power Plant,Gallatin (TN),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.40220981482588,36.31664114874196]}"
00000000000000000739_0,6.0716667,Power Plant,Great Falls (TN),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.63415024690369,35.80460143679383]}"
0000000000000000073a_0,13.379167,Power Plant,John Sevier,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.96166227664811,36.37503164220973]}"
0000000000000000073b_0,8.148334,Power Plant,Johnsonville,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.98773629129684,36.02918025782371]}"
0000000000000000073c_0,23.331667,Power Plant,Kingston,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.52023929459548,35.89892454162638]}"
0000000000000000073d_0,2.3475,Power Plant,Melton Hill,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3001520499862,35.885449812364584]}"
0000000000000000073e_0,4.445,Power Plant,Nickajack,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.6206755176419,35.00060925750686]}"
0000000000000000073f_0,5.2891665,Power Plant,Norris Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.09353953463871,36.222318043909404]}"
00000000000000000740_0,1.6108333,Power Plant,Ocoee 1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.64600343437222,35.09493236233941]}"
00000000000000000741_0,0.47333333,Power Plant,Ocoee 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4932898360719,35.08145763307761]}"
00000000000000000742_0,1.24,Power Plant,Ocoee 3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4843066832307,35.076966056657014]}"
00000000000000000743_0,16.076666,Power Plant,Pickwick Landing Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.24824772369149,35.067982903815825]}"
00000000000000000744_0,1.63,Power Plant,South Holston,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.09029645105218,36.523253664089445]}"
00000000000000000745_0,0.62166667,Power Plant,Tims Ford,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.27644567504915,35.19823862001315]}"
00000000000000000746_0,1.2933333,Power Plant,Watauga,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.12622906241695,36.33909903084494]}"
00000000000000000747_0,7.610833,Power Plant,Watts Bar Hydro,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.78524230341074,35.62044680354933]}"
00000000000000000748_0,1.3783333,Power Plant,Wilbur,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.12622906241695,36.34359060726554]}"
00000000000000000749_0,4.215833,Power Plant,Cordell Hull,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.94406901992492,36.28969169021837]}"
0000000000000000074a_0,4.1808333,Power Plant,Dale Hollow,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.44999561365918,36.53672839335124]}"
0000000000000000074b_0,25.431667,Power Plant,Old Hickory,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.65373809437935,36.298674843059565]}"
0000000000000000074c_0,0.97583336,Power Plant,Shoshone (WY),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.17899384367635,44.504784963491396]}"
0000000000000000074d_0,0.935,Power Plant,Fontenelle,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.06383439853408,42.025434779321515]}"
0000000000000000074e_0,8.1050005,Power Plant,Powerlane Plant,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.1264727654197,33.172537654323634]}"
0000000000000000074f_0,18.840834,Power Plant,Combined Locks,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.30214664073867,44.27571456604092]}"
00000000000000000750_0,0.5366667,Power Plant,Island Park,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.39783259545156,44.41944501150004]}"
00000000000000000751_0,0.8333333,Power Plant,PHP 1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08329290005328,45.483948623181675]}"
00000000000000000752_0,4.5266666,Power Plant,PHP 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15066654636225,45.4480160118169]}"
00000000000000000753_0,19.025,Power Plant,Logan City,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.84249866109073,41.72449915914147]}"
00000000000000000754_0,4.5641665,Power Plant,Walnut,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.9064998778567,37.48894259451793]}"
00000000000000000755_0,7.815833,Power Plant,Easton 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.07158404745138,38.79599133291184]}"
00000000000000000756_0,11.529167,Power Plant,Greenup Hydro,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.85835601897436,38.647769311032114]}"
00000000000000000757_0,1.6716666,Power Plant,Echo Dam,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.43376520681635,40.96542274406048]}"
00000000000000000758_0,36.869167,Power Plant,Spencer,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.10563642510998,33.199487112847216]}"
00000000000000000759_0,58.00833,Power Plant,Waterford 3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4715780518873,29.996993124961122]}"
0000000000000000075a_0,6.3191667,Power Plant,John P Madgett,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.91337408289914,44.30266402456451]}"
0000000000000000075b_0,14.335834,Power Plant,Thomas C Ferguson,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.3722609757185,30.558440177535825]}"
0000000000000000075c_0,7.1183333,Power Plant,J P Priest,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.61780548301456,36.154944397600445]}"
0000000000000000075d_0,2.3,Power Plant,Eagle Pass,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.55067553970835,28.829183255605745]}"
0000000000000000075e_0,54.7825,Power Plant,Laredo,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.5086298101297,27.567050281417817]}"
0000000000000000075f_0,72.22833,Power Plant,Nueces Bay,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4200467745518,27.818578560971282]}"
00000000000000000760_0,15.1825,Power Plant,Victoria,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.01131332027742,28.788759067820365]}"
00000000000000000761_0,19.6775,Power Plant,Lake Hubbard,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.54418937253527,32.835669422778814]}"
00000000000000000762_0,24.995,Power Plant,Mountain Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93495652112728,32.723380012263874]}"
00000000000000000763_0,46.321667,Power Plant,Newman,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.43014907427062,31.982269902865266]}"
00000000000000000764_0,33.919167,Power Plant,Lewis Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.52010994863902,30.43716761417969]}"
00000000000000000765_0,17.8825,Power Plant,Sabine,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.8761929787003,30.023942583484708]}"
00000000000000000766_0,20.848333,Power Plant,Cedar Bayou,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.92722186112015,29.749956421828255]}"
00000000000000000767_0,31.5375,Power Plant,Greens Bayou,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.21917432845899,29.821821644557815]}"
00000000000000000768_0,90.7275,Power Plant,T H Wharton,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.52909310148021,29.94309420791395]}"
00000000000000000769_0,35.815,Power Plant,W A Parish,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.63239935915396,29.484953413012995]}"
0000000000000000076a_0,9.4575,Power Plant,Knox Lee,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.63976097020189,32.37752862787786]}"
0000000000000000076b_0,10.985,Power Plant,Wilkes,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.54992944178994,32.8491441520406]}"
0000000000000000076c_0,20.465,Power Plant,Jones,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.74094329116672,33.52288061513025]}"
0000000000000000076d_0,24.320833,Power Plant,Nichols,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.7454348675873,35.28357857200451]}"
0000000000000000076e_0,19.795834,Power Plant,Plant X,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.41018817783575,34.1651760432757]}"
0000000000000000076f_0,7.1341667,Power Plant,Graham,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.61031452601017,33.13660504295885]}"
00000000000000000770_0,55.413334,Power Plant,Handley,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.21792583562492,32.727871588684465]}"
00000000000000000771_0,2.3616667,Power Plant,Morgan Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.91449322977675,32.337104440092475]}"
00000000000000000772_0,12.4625,Power Plant,Permian Basin,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96265207756926,31.58251960143208]}"
00000000000000000773_0,4.4816666,Power Plant,Stryker Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.9901039310085,31.941845715079886]}"
00000000000000000774_0,4.985833,Power Plant,Trinidad (TX),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.09952330689612,32.12600034832439]}"
00000000000000000775_0,15.661667,Power Plant,Decker Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.6131845606375,30.302420321561762]}"
00000000000000000776_0,21.335833,Power Plant,Silas Ray,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.52335303222556,25.9141501586379]}"
00000000000000000777_0,25.508333,Power Plant,Barney M Davis,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.31224894045747,27.607474469203197]}"
00000000000000000778_0,11.340834,Power Plant,Riverside (OK),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.95579286143699,35.997739222879524]}"
00000000000000000779_0,4.9766665,Power Plant,Cumberland (NJ),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.96665624798437,39.375404691168924]}"
0000000000000000077a_0,39.329166,Power Plant,Donald C Cook,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.5639065659674,41.97602743869494]}"
0000000000000000077b_0,34.795834,Power Plant,Joseph M Farley,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11312738211437,31.22319348778427]}"
0000000000000000077c_0,67.59917,Power Plant,James H Miller Jr,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.05797997223313,33.63067844922459]}"
0000000000000000077d_0,14.043333,Power Plant,Pleasants Power Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.2952874246064,39.366421538327735]}"
0000000000000000077e_0,8.3625,Power Plant,Racine,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.90614181780768,38.91726389626797]}"
0000000000000000077f_0,80.17667,Power Plant,Palo Verde,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.86208650856639,33.38813332251232]}"
00000000000000000780_0,46.189167,Power Plant,White Bluff,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.14244448034962,34.42119589924977]}"
00000000000000000781_0,37.90917,Power Plant,Calvert Cliffs Nuclear Power Plant,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.43989331394039,38.43217364284343]}"
00000000000000000782_0,2.2966666,Power Plant,Sherman,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.93197212945365,42.73061227735534]}"
00000000000000000783_0,73.465,Power Plant,Olive,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31486028317188,34.1741591961169]}"
00000000000000000784_0,43.748333,Power Plant,Brunswick Nuclear,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.01194506114955,33.95856352792821]}"
00000000000000000785_0,52.388332,Power Plant,Harris,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.95517610947505,35.63392153281112]}"
00000000000000000786_0,7.03,Power Plant,Newton,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.27968875863569,38.93523020195036]}"
00000000000000000787_0,17.199167,Power Plant,East Bend,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8526159497197,38.90378916700618]}"
00000000000000000788_0,65.7325,Power Plant,Perry,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.14257382630608,41.800855958291635]}"
00000000000000000789_0,36.759167,Power Plant,Craig (CO),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.5889757907848,40.46236618495355]}"
0000000000000000078a_0,43.024166,Power Plant,Braidwood Generation Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.23028141800911,41.24390048213753]}"
0000000000000000078b_0,84.1325,Power Plant,Byron Generating Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.28131030042894,42.07484211994809]}"
0000000000000000078c_0,64.816666,Power Plant,LaSalle Generating Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.67045590722768,41.24390048213753]}"
0000000000000000078d_0,25.4075,Power Plant,Coal Creek,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.15703835648902,47.379393872673866]}"
0000000000000000078e_0,25.446667,Power Plant,Belle River,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.49453832890596,42.775528041561316]}"
0000000000000000078f_0,22.961666,Power Plant,Greenwood (MI),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.69665926783286,43.10341312026494]}"
00000000000000000790_0,59.146667,Power Plant,Catawba,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.07070860357652,35.05001659813343]}"
00000000000000000791_0,54.475834,Power Plant,McGuire,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.94943604022039,35.431800593884226]}"
00000000000000000792_0,28.536667,Power Plant,Beaver Valley,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.43290475185167,40.624062936095065]}"
00000000000000000793_0,30.944168,Power Plant,Bryan (TX),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.37350946855257,30.648271705947774]}"
00000000000000000794_0,5.9275,Power Plant,Ray Olinger,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.45435784412332,33.06923139664989]}"
00000000000000000795_0,7.744167,Power Plant,Abbott TP 3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.03988432059428,29.592751247107337]}"
00000000000000000796_0,2.1275,Power Plant,Dunlap TP 1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.04437589701487,29.642158587733913]}"
00000000000000000797_0,0.58166665,Power Plant,H 4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.62665928989931,29.49393656585419]}"
00000000000000000798_0,0.82416666,Power Plant,H 5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49191199728138,29.466987107330606]}"
00000000000000000799_0,1.9875,Power Plant,Nolte,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.93208648649994,29.538852330060166]}"
0000000000000000079a_0,3.0133333,Power Plant,TP 4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.9994601328089,29.547835482901363]}"
0000000000000000079b_0,14.806667,Power Plant,Austin,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.78386446462022,30.293437168720565]}"
0000000000000000079c_0,3.9816666,Power Plant,Buchanan Dam (TX),"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.41717673992449,30.75157796362152]}"
0000000000000000079d_0,3.2816668,Power Plant,Granite Shoals,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.33632836435372,30.553948601115227]}"
