name,institution_type,avg_rad,no2
Oakboro Farm,Power Plant,1.5375,2.6740356995186157e-5
McKenzie Farm,Power Plant,7.375,2.01477554307519e-5
Nash 58 Farm,Power Plant,0.8233333,1.7294501820242228e-5
Nash 64 Farm,Power Plant,1.635,2.2079224112544647e-5
Pate Farm,Power Plant,6.3175,2.3032948724902657e-5
Erwin Farm,Power Plant,8.264167,2.3863282499600683e-5
Sigmon Catawba Farm,Power Plant,1.6933334,2.7570956293707943e-5
Wagstaff Farm 1,Power Plant,1.4525,2.742623229985356e-5
Waco Farm,Power Plant,1.1808333,2.420653843195891e-5
Sunfish Farm,Power Plant,2.7483335,2.309589016050256e-5
Reventure Park,Power Plant,10.115,3.654172819167992e-5
Garrell Solar Farm,Power Plant,3.2916667,1.980434121658598e-5
Angier Farm,Power Plant,2.3833334,2.429695661246267e-5
Bladenboro Farm,Power Plant,0.93416667,2.637067263404799e-5
Rentech Nitrogen Pasadena Cogeneration,Power Plant,128.47833,4.229910523737723e-5
Berkley East Solar LLC,Power Plant,1.375,2.65723908868944e-5
Bison 4 Wind Energy Center,Power Plant,1.4075,2.2754449248307757e-5
Stuyvesant Falls,Power Plant,1.4391667,2.0778585222284163e-5
Dement Farm LLC,Power Plant,1.7016667,1.6028030783181342e-5
Fusion Solar Center LLC,Power Plant,2.7341666,3.7649440815014826e-5
Kinsley Landfill Solar,Power Plant,8.094167,4.077952769394007e-5
Duplin Solar LLC,Power Plant,1.8166667,2.5519017056653582e-5
North Carolina Solar III LLC,Power Plant,1.2891667,2.0171952981970227e-5
County College of Morris,Power Plant,15.361667,4.1860681215478025e-5
Mercer County Community College,Power Plant,4.0783334,7.478406153548762e-5
Highland Wind Project (IA),Power Plant,0.62333333,2.7828346675165783e-5
Lundgren Wind Project,Power Plant,0.53333336,2.9143773854475456e-5
Macksburg Wind Project,Power Plant,0.5075,2.5104391708988503e-5
Wellsburg Wind Project,Power Plant,0.66583335,2.8450169799657777e-5
Com Adam 1WF-1,Power Plant,0.8558333,4.0325361060705345e-5
ASTI,Power Plant,1.2058333,1.88908617002894e-5
Beringer,Power Plant,7.7483335,2.5774741008564263e-5
"Big Turtle Wind Farm, LLC",Power Plant,0.5941667,2.4344233937267225e-5
Camilla Solar Plant,Power Plant,1.3658333,2.1139752791687583e-5
Camp Solar Plant,Power Plant,0.74583334,1.97479055232803e-5
Patriots Stadium,Power Plant,41.34083,7.491287046099802e-5
Temple SEGF,Power Plant,143.97833,4.650911397845651e-5
Pilot Hill Wind Farm,Power Plant,0.6066667,4.4292476678404975e-5
Prosperity Energy Storage Facility Hybri,Power Plant,5.045833,1.4550768141068332e-5
Balko Wind LLC,Power Plant,0.50666666,2.072379405587089e-5
Tri-County Water Hydropower Project,Power Plant,0.46166667,1.559078412226832e-5
Kingfisher Wind LLC,Power Plant,0.8691667,2.095502886381472e-5
Fourmile Ridge,Power Plant,0.6191667,1.8312794014918705e-5
Valley Center 1,Power Plant,1.7291666,2.8512539225621647e-5
Valley Center 2,Power Plant,1.7291666,2.8512539225621647e-5
Beebe 1B,Power Plant,1.3075,3.1172161456988234e-5
Ramona 1,Power Plant,1.36,2.5985454630627984e-5
Ramona 2,Power Plant,1.36,2.5985454630627984e-5
Santa Fe Springs Rooftop Solar BLDG M,Power Plant,86.26,1.1464603198049048e-4
Santa Fe Springs Rooftop Solar BLDG H,Power Plant,86.26,1.1464603198049048e-4
MCAGCC Cogen Plant,Power Plant,30.41,2.0496155619477365e-5
Copper Mountain Solar 3,Power Plant,1.1466666,2.339925585720207e-5
Tioga Solar Morris County 1 LLC,Power Plant,29.703333,3.89164273438516e-5
2081 Terzian Solar Project,Power Plant,1.0758333,2.7933404531621825e-5
2127 Harris Solar Project,Power Plant,0.7916667,2.7810832094140576e-5
2097 Helton Solar Project,Power Plant,2.4866667,3.433021409736048e-5
Napoleon Biogas,Power Plant,0.9025,3.592533498320569e-5
Sugar Creek Wind One LLC,Power Plant,0.6325,3.120237092327795e-5
Lincoln Land Wind,Power Plant,0.475,2.885038602742169e-5
Story City Wind Project,Power Plant,0.7083333,2.8324062802544393e-5
Melrose 2,Power Plant,17.966667,3.13693106167992e-5
Traer Wind Project,Power Plant,0.5908333,2.998160766638409e-5
Shell Chemical Appalachia LLC,Power Plant,198.7775,3.419517438376896e-5
"Integrys MA Solar, LLC - Ashburnham Site",Power Plant,2.3816667,3.64652376167508e-5
Open View Solar Farm,Power Plant,0.5758333,2.1597059285730415e-5
Walpole Solar 2,Power Plant,4.6341667,3.100003699134148e-5
Gardner Solar 1,Power Plant,1.1733333,3.387257250747475e-5
Origin Wind,Power Plant,0.49166667,1.4158517451958491e-5
Anderson Wind I,Power Plant,0.42083332,1.1926901018388786e-5
Anderson Wind II,Power Plant,0.44166666,1.1926901018388786e-5
Rockville Solar I LLC,Power Plant,41.304165,4.5572881268368315e-5
Halifax,Power Plant,3.415,2.1096853628981204e-5
Halifax,Power Plant,3.415,1.7142216585252787e-5
Woodville Renewable Power Project,Power Plant,3.865,1.4221966227333854e-5
Ameresco Dallas LLC,Power Plant,35.52667,3.067107724017097e-5
Bristol Myers Squibb Lawrenceville,Power Plant,5.2425,4.818309540510738e-5
Cloverdale Solar I,Power Plant,1.2725,1.7815749208422062e-5
Delilah Road Landfill,Power Plant,12.765833,2.9334202659817937e-5
Dessie Solar Center LLC,Power Plant,1.1508334,1.980434121658598e-5
"Rockville Solar II, LLC",Power Plant,60.959167,4.5572881268368315e-5
Intel Folsom Phase 2,Power Plant,14.1,3.182003168973092e-5
BearPond Solar Center LLC,Power Plant,2.3325,1.985475233818797e-5
Shankle Solar Center LLC,Power Plant,1.1466666,2.6318879450659576e-5
Graham Solar Center LLC,Power Plant,1.025,2.2883661619210967e-5
Camelot Wind LLC,Power Plant,13.388333,2.5677297878556516e-5
Butler Solar Power Project,Power Plant,9.5425,2.666251765378844e-5
Laguna Water Reclamation Facility,Power Plant,6.474167,2.0423695602453907e-5
Oregon University System OIT Klamath Fal,Power Plant,37.330833,1.4335275952010871e-5
Las Virgenes Municipal Water District,Power Plant,20.605,3.4052570644819204e-5
Technology Drive Solar,Power Plant,14.309167,3.066568595393101e-5
"Thunder Spirit Wind, LLC",Power Plant,0.4775,1.41135647249142e-5
Fairfield Wind,Power Plant,0.47666666,1.292692441294004e-5
Fort Huachuca Solar PV Project,Power Plant,37.591667,7.685306697221388e-6
White River Solar 2,Power Plant,0.59000003,3.3960875347487535e-5
Fairview Farms Solar,Power Plant,8.194166,3.0549975083459846e-5
Henrietta Solar Project,Power Plant,0.7991667,3.054251239880424e-5
Whitman,Power Plant,0.9483333,8.096083471611115e-6
Central Valley Ag Power,Power Plant,4.455,3.6446698119857194e-5
Copenhagen Wind Farm,Power Plant,0.79499996,2.25478426596552e-5
Akron WRF,Power Plant,40.005,3.416040730811379e-5
"Broken Bow Wind II, LLC",Power Plant,0.40833333,1.8670051095000256e-5
Allison Creek Hydro,Power Plant,16.201666,1.4963638957530503e-5
RE Camelot LLC,Power Plant,2.6775,2.401155927028596e-5
"RE Adams East, LLC",Power Plant,0.495,2.3727717600074498e-5
"RE Kansas Solar, LLC",Power Plant,1.1991667,3.020395685307108e-5
"RE Old River One, LLC",Power Plant,2.9475,2.8824266565297824e-5
Eklutna Generation Station,Power Plant,10.0725,1.91239249097512e-5
"RE Columbia Two, LLC",Power Plant,2.6775,2.401155927028596e-5
"RE Kent South, LLC",Power Plant,2.0266666,3.279268120876495e-5
Dept of Corrections NCCI Wind,Power Plant,11.080833,3.64652376167508e-5
Breckinridge Wind Project LLC,Power Plant,0.47333333,2.435894090902053e-5
St. Olaf Wind Turbine,Power Plant,14.590834,3.600136060253661e-5
St. Olaf StandBy Generators,Power Plant,28.929167,3.5491630370791755e-5
Goodwell Wind Project LLC,Power Plant,0.61333334,2.1339692490980262e-5
Little Elk Wind Project LLC,Power Plant,0.4325,1.658302167300136e-5
Parkland Landfill Solar,Power Plant,30.465834,5.778836406452546e-5
Carlsbad Energy Center,Power Plant,11.2325,2.54065407624796e-5
Two Dot Wind Farm,Power Plant,0.465,1.1566934303082113e-5
"Potomac Energy Center, LLC",Power Plant,14.829166,2.753091529537389e-5
Mariah del Norte,Power Plant,0.50083333,2.1994590851286723e-5
Woodmere Solar Farm,Power Plant,2.4875,3.608848414928389e-5
Hayworth Solar,Power Plant,2.6716666,3.781327104444721e-5
Macho Springs,Power Plant,0.37666667,1.1332736556888504e-5
Southbridge Landfill Gas-to-Energy,Power Plant,1.4675,4.7777200017369624e-5
Walt Bailey Bioenergy Facility,Power Plant,132.23166,4.982735927620199e-5
Scituate PV,Power Plant,13.226666,3.3016212910108764e-5
Bolton PV,Power Plant,1.4191667,2.946620639405768e-5
Stow PV,Power Plant,3.1866667,4.120627320894428e-5
Carol Jean Solar,Power Plant,2.5616667,2.9386285526051143e-5
East Chicago,Power Plant,63.625,7.5702312593536e-5
Griffith,Power Plant,26.733334,6.826202817025002e-5
Gila Bend Hybrid,Power Plant,0.48333332,1.7823077918204195e-5
Hoopeston Wind LLC,Power Plant,0.95916665,3.451518386876416e-5
"Euclid Farm, Stamco N-54",Power Plant,42.63,2.677647079296912e-5
Back River Waste Water Treatment,Power Plant,28.694166,4.698795224312105e-5
Agawam Solar,Power Plant,16.460833,3.783333941697765e-5
Rehoboth Solar,Power Plant,1.795,3.082784529180804e-5
Chicopee Solar,Power Plant,9.678333,4.058325681886114e-5
Route 57 Solar,Power Plant,6.358333,3.844474207135e-5
EBZ Solar,Power Plant,1.5566666,4.938562795979831e-5
Whately Solar,Power Plant,9.130834,3.0549975083459846e-5
Shannon Wind,Power Plant,0.86,1.5937584653667303e-5
"Biomass to Energy Facility, Kauai",Power Plant,0.49416667,5.604027034333934e-6
Hiilangaay Hydro,Power Plant,0.41833332,8.474177770101535e-6
Battleground,Power Plant,7.150833,2.3494114099206255e-5
Beulaville,Power Plant,1.4758333,2.976133479906306e-5
Ball Mountain Hydro,Power Plant,0.49,2.2731671441217228e-5
Ellerbe,Power Plant,0.8591667,2.0574991035046595e-5
West Davisville Solar,Power Plant,6.7483335,3.0544510570529795e-5
Rio Rico Solar,Power Plant,2.9325,1.033908179251053e-5
Jameson Energy Center,Power Plant,102.1675,2.1087536868620083e-5
651 Chase Solar NG,Power Plant,0.9766666,2.6213321360655925e-5
Whitcomb Solar Farm,Power Plant,2.4358335,2.271509003027338e-5
Wallace,Power Plant,2.0991666,2.8560039716388785e-5
Kenansville,Power Plant,0.78083336,2.902618979022655e-5
Fairmont-FLS 100,Power Plant,0.99583334,2.6708019018448023e-5
Michelangelo Wind 3 LLC,Power Plant,10.541666,3.081138373283808e-5
Rariton OMP,Power Plant,25.361666,6.645281217542876e-5
Spring House,Power Plant,7.8575,3.253891320834321e-5
Skillman,Power Plant,25.361666,6.645281217542876e-5
Vacaville,Power Plant,18.739166,2.8595275211677483e-5
Raritan ITS,Power Plant,19.539167,6.645281217542876e-5
Waste Water Treatment Plant,Power Plant,2.2883334,1.8931416960973292e-5
Radfords Run Wind Farm,Power Plant,1.425,3.492075943644956e-5
Stella Wind Farm,Power Plant,0.65833336,1.1267871638379574e-5
Drift Sand Wind Project LLC,Power Plant,0.74,1.889306423956133e-5
Bruennings Breeze Wind Farm,Power Plant,0.48833334,1.1598552480880816e-5
"Colbeck's Corner, LLC",Power Plant,0.9141667,1.8092547229697627e-5
Jericho Power,Power Plant,0.56,1.3451227746628152e-5
Carroll Area Wind Farm,Power Plant,0.5,2.4894744742103815e-5
"SC 1 Data Center, Phase 2",Power Plant,90.86833,4.416408532822157e-5
Brewster Landfill,Power Plant,0.935,2.3221703699771468e-5
Chopin Wind LLC,Power Plant,0.46083334,1.7060645604932015e-5
Chatham Landfill,Power Plant,3.0866666,2.3439337445379243e-5
Harwich Landfill,Power Plant,3.6416667,2.3221703699771468e-5
Katama Farm,Power Plant,0.7841667,1.9954604352968412e-5
Nunnepog,Power Plant,0.8175,1.9954604352968412e-5
Barnstable Landfill,Power Plant,2.49,2.172757800986382e-5
Dennis Landfill,Power Plant,18.736666,2.2986328692768163e-5
Limon III Wind LLC,Power Plant,0.39583334,1.559261553276373e-5
Marshall Wind Farm,Power Plant,0.47416666,2.2758648539674913e-5
Lepomis PV Energy LLC,Power Plant,0.71166664,2.821754584234304e-5
"Cottonwood Solar, LLC (Goose Lake)",Power Plant,0.6383333,2.72620658062316e-5
"Cottonwood Solar, LLC (City of Corcoran)",Power Plant,0.98583335,4.122413829069545e-5
Calipatria Solar Farm,Power Plant,1.0191667,2.3069516838420117e-5
Rockland Solar CSG,Power Plant,2.5183334,3.2875752561129664e-5
Holland Energy Park,Power Plant,30.192501,3.914687020330807e-5
Division 1,Power Plant,39.966667,2.857343769102429e-5
Division 2,Power Plant,39.966667,2.857343769102429e-5
Division 3,Power Plant,39.966667,2.857343769102429e-5
Berry Plastics Solar,Power Plant,13.776667,3.921274732236314e-5
Kettering Solar 1,Power Plant,44.875,2.857343769102429e-5
Kettering Solar 2,Power Plant,44.875,2.857343769102429e-5
Chauncey Farm LLC,Power Plant,0.71833336,2.24103343679956e-5
Dragstrip Farm,Power Plant,3.115,2.6638666425994817e-5
Fremont Farm LLC,Power Plant,0.945,2.2033332179521015e-5
Market Farm,Power Plant,4.119167,1.902132628404338e-5
Snow Hill Solar 2 LLC,Power Plant,1.9025,2.486938887263298e-5
Mount Olive Farm,Power Plant,2.0233333,2.400090888518744e-5
Spicewood Solar Farm LLC,Power Plant,5.8325,2.6898278571720615e-5
Springfield Solar 1 LLC,Power Plant,15.33,2.3159967017442148e-5
West Salisbury Farm LLC,Power Plant,3.5816667,2.7606337806476174e-5
West Siler,Power Plant,1.05,1.9843981004020513e-5
Yanceyville Farm 2 LLC,Power Plant,1.3475,2.1594023537189816e-5
Redmon Solar Farm LLC,Power Plant,3.1591666,2.879230066997279e-5
Anderson Farm LLC,Power Plant,1.0708333,2.325965800635828e-5
Woodbine Landfill Plant,Power Plant,4.13,2.7698380633875057e-5
DD Fayetteville Solar NC LLC,Power Plant,1.3774999,2.591311683591052e-5
Cameron Wind 1 LLC,Power Plant,3.8083334,9.544747669828327e-6
Warsaw I,Power Plant,2.8458333,2.941591260055293e-5
Warsaw II,Power Plant,1.5375,2.5519017056653582e-5
Acushnet-Braley Road 1,Power Plant,3.3833334,2.889922036664654e-5
Enerparc CA1 LLC,Power Plant,8.0125,1.9981651198612826e-5
Moncure Farm LLC,Power Plant,1.645,2.2949402478543237e-5
Martin Creek Farm LLC,Power Plant,5.2608333,1.7576890475298485e-5
Kinston,Power Plant,1.0658333,2.504960338214646e-5
Daniel Farm LLC,Power Plant,1.3658333,2.6117451345505113e-5
Bailey Farm LLC,Power Plant,1.6058333,2.126900735241488e-5
Acushnet- High Hill,Power Plant,1.23,2.641882684159379e-5
CSD 2- Freedom High,Power Plant,25.351667,3.542644351287196e-5
CSD 2 - Heritage High,Power Plant,5.68,3.5471748291665034e-5
Dartmouth Landfill,Power Plant,1.4866667,2.583011378099855e-5
EAFB - North Base,Power Plant,4.2458334,2.566205043177309e-5
EAFB - South Base,Power Plant,65.23333,2.518441609673946e-5
Easton Landfill,Power Plant,2.1916666,3.2280517016805286e-5
Ludlow Landfill,Power Plant,9.1425,3.649454662564798e-5
Methuen Landfill,Power Plant,7.8033333,4.058764432120608e-5
Plymouth Site 1,Power Plant,1.1908333,3.501675069140402e-5
SDCCD - Miramar,Power Plant,31.595001,2.8920143429232952e-5
SDCWA - Twin Oaks,Power Plant,5.6416664,2.865100541460448e-5
EDF Lancaster,Power Plant,4.93,4.938562795979831e-5
Front Range Project,Power Plant,11.9575,3.327981366990247e-5
Brighton PV Solar Plant,Power Plant,5.113333,3.583257401799291e-5
Freeport LP Pretreatment Facility,Power Plant,66.39166,1.0845152358972464e-5
XPF Solar Field,Power Plant,20.634167,2.6995846027303025e-5
Fair Wind,Power Plant,0.9458333,1.5587541806673794e-5
Green Farm,Power Plant,0.7191667,2.747135636635003e-5
Simons Farm,Power Plant,1.1175,2.591615357182916e-5
RE Mustang LLC,Power Plant,2.1441667,3.279268120876495e-5
Thornton PV1,Power Plant,2.6208334,2.521358731009926e-5
Watson Seed Farm PV1,Power Plant,0.7525,2.1542744881846408e-5
Bradley PV1,Power Plant,1.405,2.471541052258995e-5
Shawboro PV1,Power Plant,1.9533334,2.4395964744785215e-5
Carter PV1,Power Plant,3.2825,2.367834281755426e-5
Pecan PV1,Power Plant,3.6566668,2.016189360482187e-5
Langley PV1,Power Plant,3.9583333,2.1501848057337252e-5
Mariposa Solar Center LLC,Power Plant,2.4191668,3.0925288647740536e-5
Highland Solar Center LLC,Power Plant,1.6,2.689955992407277e-5
Elm City Solar Facility,Power Plant,1.6658334,2.017087756734783e-5
Bridgeport Disposal Solar Farm,Power Plant,17.681667,4.6175071184239375e-5
Lancaster Solar 1,Power Plant,11.5475,2.4233545928682716e-5
Avalon Solar,Power Plant,6.7058334,1.4774803200201773e-5
Lancaster Solar 2,Power Plant,32.24167,2.672481878621098e-5
Jakana Solar,Power Plant,1.5841666,2.6238425557037165e-5
Windsor Solar,Power Plant,0.79583335,2.3462165746287568e-5
Belmont,Power Plant,29.861668,5.2226207784035635e-5
Bethel Solar,Power Plant,1.1025,2.6909482148875488e-5
Lewiston Solar,Power Plant,18.810833,2.195450329038627e-5
Woodland Solar,Power Plant,0.7875,1.8639918461038244e-5
Williamston Solar,Power Plant,1.6183333,2.678916747483327e-5
Winton Solar,Power Plant,1.1908333,2.774240674295702e-5
Franklin 1,Power Plant,1.62,3.8900024897992024e-5
Franklin 2,Power Plant,14.015833,3.8900024897992024e-5
Marion Solar LNG,Power Plant,49.7425,3.9355826354505445e-5
AgriReNew,Power Plant,0.7916667,2.9961365115910037e-5
Hesperia,Power Plant,24.505833,4.401220041859414e-5
"CID Solar, LLC",Power Plant,1.02,4.122413829069545e-5
Mulberry Farm LLC,Power Plant,0.75416666,2.3540801535080683e-5
Jacobstown,Power Plant,2.5783334,5.155776507022831e-5
West Pemberton,Power Plant,5.505,4.371727907287445e-5
Beethoven Wind,Power Plant,0.45166665,2.540710071651758e-5
Selmer Farm LLC,Power Plant,1.9216666,2.3540801535080683e-5
East Wayne Solar LLC,Power Plant,1.8358333,2.5701622702638937e-5
Vickers,Power Plant,3.5925,2.195227810173268e-5
Soluga Farms 1,Power Plant,1.0058333,2.2478926388788364e-5
Soluga Farms 2 LLC,Power Plant,0.6408333,2.411991411109007e-5
Chapman Ranch Wind I,Power Plant,0.6408333,1.1320893009137029e-5
Univ Minnesota CHP Plant,Power Plant,117.75667,4.6137324916755606e-5
Sterling PV 3,Power Plant,31.013332,1.8927799210746635e-5
Mesa PV1,Power Plant,9.2925,1.4458592876609609e-5
Border Winds Wind Farm,Power Plant,0.78000003,2.2493468605389785e-5
Pleasant Valley Wind Farm,Power Plant,0.68333334,2.745136333975215e-5
Farmersville,Power Plant,2.2308333,4.082235848871311e-5
OCI Alamo 3 LLC,Power Plant,5.775,2.862930688430599e-5
OCI Alamo 5 LLC,Power Plant,1.52,1.2443286876447256e-5
Alamo 6,Power Plant,0.5175,1.405652116121167e-5
OCI Alamo 7 LLC,Power Plant,0.4075,1.5064074554408244e-5
Clipperton Holdings LLC,Power Plant,1.4708333,2.403862347875511e-5
Tiburon Holdings,Power Plant,0.8233333,2.8430798434295104e-5
Porterville 6 and 7,Power Plant,58.823334,3.391338837210205e-5
Wildcat Point Generation Facility,Power Plant,10.27,3.1532784331648954e-5
Pecan Row Landfill To Electric Facility,Power Plant,4.4175,2.4307536120967776e-5
Passadumkeag Windpark LLC,Power Plant,0.46916667,2.4300925058258223e-5
Optimum Wind 5 LLC,Power Plant,3.8216667,3.081138373283808e-5
Optimum Wind 6 LLC,Power Plant,4.0808334,3.081138373283808e-5
Optimum Wind 7 LLC,Power Plant,1.7775,2.883493432142528e-5
Optimum Wind 4 LLC,Power Plant,2.255,3.081138373283808e-5
Optimum Wind 3 LLC,Power Plant,10.541666,3.081138373283808e-5
Leonardo Wind 1 LLC,Power Plant,0.6791667,3.117092575527061e-5
Venus Wind 3 LLC,Power Plant,1.1841667,2.627781486403662e-5
Michelangelo Wind 1 LLC,Power Plant,1.0191667,2.8883546129552e-5
Michelangelo Wind 4 LLC,Power Plant,0.8958333,2.7319093716906323e-5
Cogeneration 2,Power Plant,56.775833,2.83142825408724e-5
Arbuckle Mountain Wind Farm LLC,Power Plant,0.57666665,1.821382829764217e-5
Rising Tree Wind Farm II,Power Plant,0.60333335,2.3216747833184995e-5
Rising Tree Wind Farm III,Power Plant,0.6191667,2.7030450482825173e-5
Lone Valley Solar Park II LLC,Power Plant,0.735,2.6347304744384855e-5
Windthorst-2,Power Plant,0.43833333,1.8414841031889792e-5
Eagle Springs Solar LLC,Power Plant,1.5941666,1.4994326060533414e-5
Port Charlotte Energy LLC,Power Plant,3.755,2.4041015904492183e-5
