system:index,institution_type,name,no2,.geo
000000000000000039b1_0,Sports Venue,Hohokam Stadium,5.251024668229232E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,33.4218201456668]}"
000000000000000039b2_0,Sports Venue,HomeTrust Park,1.7895722829992947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.53271672848103,35.559810521871256]}"
000000000000000039b3_0,Sports Venue,Hoover Metropolitan Stadium,2.2553734901908065E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,33.35893807577843]}"
000000000000000039b4_0,Sports Venue,Huntington Park,4.01442121953455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,39.96155541405691]}"
000000000000000039b5_0,Sports Venue,Impact Field,8.417066270536193E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,41.97378165048464]}"
000000000000000039b6_0,Sports Venue,Isotopes Park,2.1004110386486472E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61654949572541,35.056753962764326]}"
000000000000000039b7_0,Sports Venue,Jackson Baseball Stadium,2.7544003871405267E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.75804164742932,35.68557466164799]}"
000000000000000039b8_0,Sports Venue,Jackson Field,3.159093023101212E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,42.72836648914504]}"
000000000000000039b9_0,Sports Venue,Jack Kaiser Stadium,1.0021353091108858E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.79210901399809,40.71614025271731]}"
000000000000000039ba_0,Sports Venue,Jackie Robinson Ballpark,2.72251094729711E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,29.20872146314624]}"
000000000000000039bb_0,Sports Venue,Jerry Uht Park,2.864244100621681E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,42.099545790261374]}"
000000000000000039bc_0,Sports Venue,JetBlue Park,2.009724980176423E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.77813188982064,26.567674527834846]}"
000000000000000039bd_0,Sports Venue,Jim Patterson Stadium,4.576298587666683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.73970229278773,38.20085745718265]}"
000000000000000039be_0,Sports Venue,Joker Marchant Stadium,3.445434269576044E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.96677809948574,28.076844205155645]}"
000000000000000039bf_0,Sports Venue,Joseph L. Bruno Stadium,2.7228265835221123E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.66634487422137,42.66548441925667]}"
000000000000000039c0_0,Sports Venue,"Joseph P. Riley, Jr. Park",2.5443744074537915E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,32.792999446783135]}"
000000000000000039c1_0,Sports Venue,Kauffman Stadium,4.5065036049944256E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.48031000727067,39.081206435619784]}"
000000000000000039c2_0,Sports Venue,Keesler Federal Park,2.4099495736777374E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.88380578720606,30.403480791025206]}"
000000000000000039c3_0,Sports Venue,Kino Veterans Memorial Stadium,2.606467074275017E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.9554123180227,32.16417874789947]}"
000000000000000039c4_0,Sports Venue,Labatt Park,3.451945066398223E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.2750753307137,42.97989476869851]}"
000000000000000039c5_0,Sports Venue,Las Vegas Ballpark,3.582807840018195E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.35715721020836,36.125749150866554]}"
000000000000000039c6_0,Sports Venue,LECOM Field,2.5874947060203606E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.59559879836941,27.510905576160347]}"
000000000000000039c7_0,Sports Venue,Legends Field,3.8896680560401276E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.85760242660088,39.14408850550815]}"
000000000000000039c8_0,Sports Venue,Legends Field,2.899086430897287E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,38.075093317405916]}"
000000000000000039c9_0,Sports Venue,LeLacheur Park,3.052499578285012E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.3397082883518,42.66548441925667]}"
000000000000000039ca_0,Sports Venue,Les Murakami Stadium,3.4163234398015687E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.80255438485574,21.285580657212062]}"
000000000000000039cb_0,Sports Venue,Lewis & Clark Park,4.315776084788621E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.36677210392166,42.41395613970321]}"
000000000000000039cc_0,Sports Venue,Lindquist Field,3.285232305099707E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,41.21919681182424]}"
000000000000000039cd_0,Sports Venue,Lindsey Nelson Stadium,2.9349372859986172E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,35.93710294120146]}"
000000000000000039ce_0,Sports Venue,LMCU Ballpark,2.9384360978343715E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.67682022289937,43.042776838586875]}"
000000000000000039cf_0,Sports Venue,loanDepot Park,4.1248501277005455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.20608014261147,25.750207619286083]}"
000000000000000039d0_0,Sports Venue,LoanMart Field,1.0081264443029427E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.55802965630117,34.11352291443883]}"
000000000000000039d1_0,Sports Venue,Louisville Slugger Field,4.496994406105207E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.73970229278773,38.26373952707102]}"
000000000000000039d2_0,Sports Venue,L.P. Franz Stadium,2.6638666425994817E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.40083947049044,35.74845673153636]}"
000000000000000039d3_0,Sports Venue,Lupton Stadium,4.0131760895562526E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.37288522213554,32.73011737689477]}"
000000000000000039d4_0,Sports Venue,Luther Williams Field,3.4284948457201374E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60171191658327,32.855881516671495]}"
000000000000000039d5_0,Sports Venue,Mahaney Diamond,2.0361657560291204E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.69866135304041,44.92923893523787]}"
000000000000000039d6_0,Sports Venue,Maimonides Park,8.3211020808851E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.590376112940575]}"
000000000000000039d7_0,Sports Venue,Marion Stadium,2.7975414103534194E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.94668785709442,37.76068296796409]}"
000000000000000039d8_0,Sports Venue,Medlar Field at Lubrano Park,1.7668334682783275E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.87944355674192,40.841904392494044]}"
000000000000000039d9_0,Sports Venue,Meritus Park,3.246793930278435E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.75367941696518,39.64714506461508]}"
000000000000000039da_0,Sports Venue,M.L. Tigue Moore Field,1.7296280192676795E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.02790928162437,30.214834581360105]}"
000000000000000039db_0,Sports Venue,Modern Woodmen Field,4.2275059213170016E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01654350016133,37.63491882818735]}"
000000000000000039dc_0,Sports Venue,Modern Woodman Park,3.716358193127557E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58162167419195,41.533607161266076]}"
000000000000000039dd_0,Sports Venue,Momentum Bank Ballpark,3.634427217105356E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.15192253365139,31.97553253823437]}"
000000000000000039de_0,Sports Venue,Mulcahy Stadium,2.507122214255408E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.87941357892157,61.21569503632479]}"
000000000000000039df_0,Sports Venue,Muzzy Field,4.275753597554094E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,41.65937130104281]}"
000000000000000039e0_0,Sports Venue,Nat Bailey Stadium,6.381436633250842E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.09165180647743,49.268101757535156]}"
000000000000000039e1_0,Sports Venue,Nationals Park,5.113184850721289E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.99909457830478,38.89256022595468]}"
000000000000000039e2_0,Sports Venue,NelsonCorp Field,3.78454472313956E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,41.84801751070791]}"
000000000000000039e3_0,Sports Venue,Nelson Wolff Municipal Stadium,2.818407966719543E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.63052661990287,29.397367672811342]}"
000000000000000039e4_0,Sports Venue,NBT Bank Stadium,2.4367023914755514E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.18162766975603,43.10565890847524]}"
000000000000000039e5_0,Sports Venue,Nettleton Stadium,2.383573498084554E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340104087101,39.71002713450345]}"
000000000000000039e6_0,Sports Venue,New Britain Stadium,3.7908818383091414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.78599589578423,41.65937130104281]}"
000000000000000039e7_0,Sports Venue,Newman Outdoor Field,3.515493575798376E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,46.87858310177723]}"
000000000000000039e8_0,Sports Venue,Northeast Delta Dental Stadium,3.0514936320069092E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.46547242812854,42.97989476869851]}"
000000000000000039e9_0,Sports Venue,Northwestern Medicine Field,7.044206006890161E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.25498508832239,41.91089958059627]}"
000000000000000039ea_0,Sports Venue,NYSEG Stadium,3.1791609633117575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93009939020256,42.099545790261374]}"
000000000000000039eb_0,Sports Venue,Oakland Coliseum,4.8625490768094515E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,37.76068296796409]}"
000000000000000039ec_0,Sports Venue,O'Brate Stadium,2.20836654529821E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,36.125749150866554]}"
000000000000000039ed_0,Sports Venue,Ogren Park at Allegiance Field,1.605758141088342E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.03663374255265,46.87858310177723]}"
000000000000000039ee_0,Sports Venue,ONEOK Field,3.92180980442378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.98947968459147,36.18863122075492]}"
000000000000000039ef_0,Sports Venue,ONT Field,6.237119936014314E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.62091172618955,33.9877587746621]}"
000000000000000039f0_0,Sports Venue,Oracle Park,3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
000000000000000039f1_0,Sports Venue,Oriole Park at Camden Yards,5.471105564867549E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.62180215897459,39.269852645284885]}"
000000000000000039f2_0,Sports Venue,Ottawa Stadium,2.78635787140013E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67857111064909,45.4322954943448]}"
000000000000000039f3_0,Sports Venue,Parkview Field,3.9398534318721814E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.17376366379243,41.09343267204751]}"
000000000000000039f4_0,Sports Venue,Paterson Field,2.1150830890898594E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.30564092178302,32.352824957564565]}"
000000000000000039f5_0,Sports Venue,Pelicans Ballpark,2.340103647246113E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,33.73623049510863]}"
000000000000000039f6_0,Sports Venue,Penn Medicine Park,3.6078387104546825E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,40.02443748394528]}"
000000000000000039f7_0,Sports Venue,Peoples Natural Gas Field,1.763165107974269E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.38250011584884,40.46461197316385]}"
000000000000000039f8_0,Sports Venue,Petco Park,3.416204372177963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,32.73011737689477]}"
000000000000000039f9_0,Sports Venue,Pete Taylor Park,2.4045471846876073E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.32398027642462,31.346711839350704]}"
000000000000000039fa_0,Sports Venue,Phil Welch Stadium,2.5533332776564393E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.85760242660088,39.71002713450345]}"
000000000000000039fb_0,Sports Venue,Phoenix Municipal Stadium,7.113250446883442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,33.4218201456668]}"
000000000000000039fc_0,Sports Venue,PK Park,2.7816564637052306E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.09165180647743,44.048889956800735]}"
000000000000000039fd_0,Sports Venue,Plainsman Park,2.280278214145266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48817401323426,32.60435323711803]}"
000000000000000039fe_0,Sports Venue,Polar Park,3.3762613540343916E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.77988277757036,42.288191999926475]}"
000000000000000039ff_0,Sports Venue,PNC Field,1.9538138646376628E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67857111064909,41.344960951600974]}"
00000000000000003a00_0,Sports Venue,PNC Park,3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000003a01_0,Sports Venue,Prince George’s Stadium,3.5988433020902726E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.68468422886295,38.95544229584305]}"
00000000000000003a02_0,Sports Venue,Principal Park,3.123387062943597E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.59996102883355,41.59648923115444]}"
00000000000000003a03_0,Sports Venue,Progressive Field,3.670949596524029E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.71524981993227,41.47072509137771]}"
00000000000000003a04_0,Sports Venue,Raimondi Park,4.6307063968140927E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27418489792866,37.823565037852454]}"
00000000000000003a05_0,Sports Venue,Rate Field,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
00000000000000003a06_0,Sports Venue,Reckling Park,3.618819170962181E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.42354105559617,29.711778022253174]}"
00000000000000003a07_0,Sports Venue,Regency Furniture Stadium,3.349934965117764E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.87333043852806,38.57814987651285]}"
00000000000000003a08_0,Sports Venue,Regions Field,3.360750227694898E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,33.48470221555516]}"
00000000000000003a09_0,Sports Venue,RE/MAX Field,5.490969787037014E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.47069511355735,53.544082509944076]}"
00000000000000003a0a_0,Sports Venue,Rickwood Field,2.9454591747688776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,33.48470221555516]}"
00000000000000003a0b_0,Sports Venue,Riders Field,3.798887348364013E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,33.107409796224964]}"
00000000000000003a0c_0,Sports Venue,Ripken Stadium,3.451894514570531E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.18162766975603,39.52138092483835]}"
00000000000000003a0d_0,Sports Venue,Riverfront Stadium,3.463367209181104E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.34231963106622,42.53972027947994]}"
00000000000000003a0e_0,Sports Venue,Robin Roberts Stadium,3.348580333252288E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.63839062586645,39.83579127428018]}"
00000000000000003a0f_0,Sports Venue,Roger Dean Stadium,2.5156511485744083E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.14319807272311,26.882084877276682]}"
00000000000000003a10_0,Sports Venue,Rogers Centre,4.4397826572812476E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.38861323406272,43.67159753747054]}"
00000000000000003a11_0,Sports Venue,Route 66 Stadium,2.6162237718540898E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,37.19474433896879]}"
00000000000000003a12_0,Sports Venue,Salem Memorial Ballpark,2.138433710956261E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,37.257626408857156]}"
00000000000000003a13_0,Sports Venue,Sal Maglie Stadium,3.295583231666226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.01132081473251,43.10565890847524]}"
00000000000000003a14_0,Sports Venue,Salt River Fields at Talking Stick,5.477400768788775E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,33.54758428544353]}"
