latitude,longitude,name,type,popup
43.61528983508,-116.20240872549,Ada Theater,NRHP-Listed Only,"<strong>Ada Theater</strong><br/>Boise, ID<br/>Listed: 11/21/74<br/>Type: NRHP-Listed Only"
43.190702895257,-112.344794027668,Nuart Theater,NRHP-Listed Only,"<strong>Nuart Theater</strong><br/>Blackfoot, ID<br/>Listed: 10/19/78<br/>Type: NRHP-Listed Only"
43.512315043331,-111.962772160569,Gorby Opera Theater,NRHP-Listed Only,"<strong>Gorby Opera Theater</strong><br/>Glenns Ferry, ID<br/>Listed: 11/17/82<br/>Type: NRHP-Listed Only"
42.941517002388,-114.712491992261,Schubert Theatre,NRHP-Listed Only,"<strong>Schubert Theatre</strong><br/>Gooding, ID<br/>Listed: 1/6/04<br/>Type: NRHP-Listed Only"
45.925627795945,-116.120410997477,Blue Fox Theatre,NRHP-Listed Only,"<strong>Blue Fox Theatre</strong><br/>Grangeville, ID<br/>Listed: 11/30/99<br/>Type: NRHP-Listed Only"
46.730762443846,-117.000981642399,Kenworthy Theatre,NRHP-Listed Only,"<strong>Kenworthy Theatre</strong><br/>Moscow, ID<br/>Listed: 11/29/01<br/>Type: NRHP-Listed Only"
46.730545017277,-117.000979546924,Nu Art Theatre,NRHP-Listed Only,"<strong>Nu Art Theatre</strong><br/>Moscow, ID<br/>Listed: 11/29/01<br/>Type: NRHP-Listed Only"
43.726315243599,-111.110953754718,Spud Drive-In Theater,NRHP-Listed Only,"<strong>Spud Drive-In Theater</strong><br/>Driggs, ID<br/>Listed: 6/5/03<br/>Type: NRHP-Listed Only"
42.598428522515,-114.75944137888,Ramona Theater,NRHP-Listed Only,"<strong>Ramona Theater</strong><br/>Buhl, ID<br/>Listed: 12/22/76<br/>Type: NRHP-Listed Only"
44.245248825404,-116.970000032787,Star Theater,NRHP-Listed Only,"<strong>Star Theater</strong><br/>Weiser, ID<br/>Listed: 11/30/99<br/>Type: NRHP-Listed Only"
40.119598382208,-88.242743596548,New Orpheum Theatre,NRHP-Listed Only,"<strong>New Orpheum Theatre</strong><br/>Champaign, IL<br/>Listed: 2/28/91<br/>Type: NRHP-Listed Only"
40.117102041895,-88.245575422535,Virginia Theater,NRHP-Listed Only,"<strong>Virginia Theater</strong><br/>Champaign, IL<br/>Listed: 11/28/03<br/>Type: NRHP-Listed Only"
39.495665351625,-88.174156410701,Will Rogers Theatre and Commercial Block,NRHP-Listed Only,"<strong>Will Rogers Theatre and Commercial Block</strong><br/>Charleston, IL<br/>Listed: 1/12/84<br/>Type: NRHP-Listed Only"
41.969371005878,-87.659835958695,Balaban & Katz Uptown Theatre,NRHP-Listed Only,"<strong>Balaban & Katz Uptown Theatre</strong><br/>Chicago, IL<br/>Listed: 11/20/86<br/>Type: NRHP-Listed Only"
41.885409146494,-87.627204790538,Balaban and Katz Chicago Theatre,NRHP-Listed Only,"<strong>Balaban and Katz Chicago Theatre</strong><br/>Chicago, IL<br/>Listed: 6/6/79<br/>Type: NRHP-Listed Only"
41.926366981085,-87.649733753712,Biograph Theater Building,NRHP-Listed Only,"<strong>Biograph Theater Building</strong><br/>Chicago, IL<br/>Listed: 5/17/84<br/>Type: NRHP-Listed Only"
41.865977967096,-87.714273067058,Central Park Theater,NRHP-Listed Only,"<strong>Central Park Theater</strong><br/>Chicago, IL<br/>Listed: 8/10/05<br/>Type: NRHP-Listed Only"
41.920549898371,-87.69215565533,Congress Theater,NRHP-Listed Only,"<strong>Congress Theater</strong><br/>Chicago, IL<br/>Listed: 1/6/17<br/>Type: NRHP-Listed Only"
41.965646297655,-87.686808252561,Davis Theater,NRHP-Listed Only,"<strong>Davis Theater</strong><br/>Chicago, IL<br/>Listed: 4/26/16<br/>Type: NRHP-Listed Only"
41.884581082531,-87.628574629721,New Masonic Building and Oriental Theater,NRHP-Listed Only,"<strong>New Masonic Building and Oriental Theater</strong><br/>Chicago, IL<br/>Listed: 9/26/78<br/>Type: NRHP-Listed Only"
42.009751997893,-87.82984802864,Pickwick Theater Building,NRHP-Listed Only,"<strong>Pickwick Theater Building</strong><br/>Park Ridge, IL<br/>Listed: 2/24/75<br/>Type: NRHP-Listed Only"
41.830250188629,-87.646556760951,Ramova Theater,NRHP-Listed Only,"<strong>Ramova Theater</strong><br/>Chicago, IL<br/>Listed: 12/17/21<br/>Type: NRHP-Listed Only"
41.931146174637,-88.752835210763,Egyptian Theatre,LHAT Member Theater,"<strong>Egyptian Theatre</strong><br/>De Kalb, IL<br/>Listed: 12/1/78<br/>Type: LHAT Member Theater"
41.865570187506,-88.108062170496,Grand Theater,NRHP-Listed Only,"<strong>Grand Theater</strong><br/>Wheaton, IL<br/>Listed: 8/12/05<br/>Type: NRHP-Listed Only"
39.121110913866,-88.541077239691,Heart Theater,NRHP-Listed Only,"<strong>Heart Theater</strong><br/>Effingham, IL<br/>Listed: 4/12/23<br/>Type: NRHP-Listed Only"
37.76417269733,-89.337719804299,Liberty Theater,NRHP-Listed Only,"<strong>Liberty Theater</strong><br/>Murphysboro, IL<br/>Listed: 6/13/12<br/>Type: NRHP-Listed Only"
41.913856990595,-88.312473990169,Arcada Theater Building,NRHP-Listed Only,"<strong>Arcada Theater Building</strong><br/>St. Charles, IL<br/>Listed: 8/16/94<br/>Type: NRHP-Listed Only"
41.757745343148,-88.314623696876,Paramount Theatre,NRHP-Listed Only,"<strong>Paramount Theatre</strong><br/>Aurora, IL<br/>Listed: 3/18/80<br/>Type: NRHP-Listed Only"
42.154593715516,-88.136660888855,Catlow Theatre,LHAT Member Theater,"<strong>Catlow Theatre</strong><br/>Barrington, IL<br/>Listed: 8/21/89<br/>Type: LHAT Member Theater"
40.509217363088,-88.986470535857,Normal Theater,NRHP-Listed Only,"<strong>Normal Theater</strong><br/>Normal, IL<br/>Listed: 7/25/97<br/>Type: NRHP-Listed Only"
40.693873180198,-89.591651733257,Madison Theatre,NRHP-Listed Only,"<strong>Madison Theatre</strong><br/>Peoria, IL<br/>Listed: 11/21/80<br/>Type: NRHP-Listed Only"
39.608338833604,-90.806317585896,Zoe Theatre,NRHP-Listed Only,"<strong>Zoe Theatre</strong><br/>Pittsfield, IL<br/>Listed: 1/2/13<br/>Type: NRHP-Listed Only"
41.509879131236,-90.574255862275,Fort Armstrong Theatre,NRHP-Listed Only,"<strong>Fort Armstrong Theatre</strong><br/>Rock Island, IL<br/>Listed: 5/23/80<br/>Type: NRHP-Listed Only"
38.627445189574,-90.1576740342,Majestic Theatre,NRHP-Listed Only,"<strong>Majestic Theatre</strong><br/>East St. Louis, IL<br/>Listed: 5/9/85<br/>Type: NRHP-Listed Only"
40.128164393887,-87.630346244029,Fischer Theater,NRHP-Listed Only,"<strong>Fischer Theater</strong><br/>Danville, IL<br/>Listed: 9/16/01<br/>Type: NRHP-Listed Only"
41.526123476925,-88.081433450841,Rubens Rialto Square Theater,NRHP-Listed Only,"<strong>Rubens Rialto Square Theater</strong><br/>Joliet, IL<br/>Listed: 7/24/78<br/>Type: NRHP-Listed Only"
41.236024304575,-85.856960494803,Embassy Theater and Indiana Hotel,NRHP-Listed Only,"<strong>Embassy Theater and Indiana Hotel</strong><br/>Fort Wayne, IN<br/>Listed: 9/5/75<br/>Type: NRHP-Listed Only"
41.081753988323,-85.136706999101,Fort Wayne Performing Arts Theatre,NRHP-Listed Only,"<strong>Fort Wayne Performing Arts Theatre</strong><br/>Fort Wayne, IN<br/>Listed: 11/25/24<br/>Type: NRHP-Listed Only"
40.617965013077,-87.322960229275,Fowler Theatre,NRHP-Listed Only,"<strong>Fowler Theatre</strong><br/>Fowler, IN<br/>Listed: 12/6/04<br/>Type: NRHP-Listed Only"
39.33814592163,-85.484400580397,Knights of Pythias Building and Theatre,NRHP-Listed Only,"<strong>Knights of Pythias Building and Theatre</strong><br/>Greensburg, IN<br/>Listed: 3/28/78<br/>Type: NRHP-Listed Only"
41.68394079976,-85.972100024099,Lerner Theatre,NRHP-Listed Only,"<strong>Lerner Theatre</strong><br/>Elkhart, IN<br/>Listed: 10/2/80<br/>Type: NRHP-Listed Only"
41.679255,-87.499121,Hoosier Theater Building,NRHP-Listed Only,"<strong>Hoosier Theater Building</strong><br/>Whiting, IN<br/>Listed: 2/18/87<br/>Type: NRHP-Listed Only"
40.1044973359,-85.678861069343,Paramount Theater Building,NRHP-Listed Only,"<strong>Paramount Theater Building</strong><br/>Anderson, IN<br/>Listed: 8/29/91<br/>Type: NRHP-Listed Only"
39.768011490706,-86.157351148388,Circle Theater,NRHP-Listed Only,"<strong>Circle Theater</strong><br/>Indianapolis, IN<br/>Listed: 6/16/80<br/>Type: NRHP-Listed Only"
39.767586528215,-86.161047735326,Indiana Theatre,NRHP-Listed Only,"<strong>Indiana Theatre</strong><br/>Indianapolis, IN<br/>Listed: 1/29/79<br/>Type: NRHP-Listed Only"
39.781068316559,-86.111135262116,Rivoli Theater,NRHP-Listed Only,"<strong>Rivoli Theater</strong><br/>Indianapolis, IN<br/>Listed: 6/22/04<br/>Type: NRHP-Listed Only"
39.167900122315,-86.533296018156,Princess Theatre,NRHP-Listed Only,"<strong>Princess Theatre</strong><br/>Bloomington, IN<br/>Listed: 6/16/83<br/>Type: NRHP-Listed Only"
41.67461656112,-86.249857603689,Blackstone-State Theater,NRHP-Listed Only,"<strong>Blackstone-State Theater</strong><br/>South Bend, IN<br/>Listed: 6/5/85<br/>Type: NRHP-Listed Only"
41.678220108933,-86.250754551147,Palace Theater,NRHP-Listed Only,"<strong>Palace Theater</strong><br/>South Bend, IN<br/>Listed: 6/5/85<br/>Type: NRHP-Listed Only"
38.747206995612,-85.066614004349,Old Hoosier Theatre,NRHP-Listed Only,"<strong>Old Hoosier Theatre</strong><br/>Vevay, IN<br/>Listed: 3/1/82<br/>Type: NRHP-Listed Only"
40.4175655871,-86.890577550678,Mars Theatre,NRHP-Listed Only,"<strong>Mars Theatre</strong><br/>Lafayette, IN<br/>Listed: 1/26/81<br/>Type: NRHP-Listed Only"
37.973138949821,-87.568720228769,Victory Theater and Hotel Sonntag (Additional Documentation),NRHP-Listed Only,"<strong>Victory Theater and Hotel Sonntag (Additional Documentation)</strong><br/>Evansville, IN<br/>Listed: 7/1/82<br/>Type: NRHP-Listed Only"
39.465159331199,-87.405997061825,Hippodrome Theatre,NRHP-Listed Only,"<strong>Hippodrome Theatre</strong><br/>Terre Haute, IN<br/>Listed: 6/30/83<br/>Type: NRHP-Listed Only"
39.465282461357,-87.407334897391,Indiana Theatre,NRHP-Listed Only,"<strong>Indiana Theatre</strong><br/>Terre Haute, IN<br/>Listed: 11/13/97<br/>Type: NRHP-Listed Only"
40.838801968302,-85.793292487875,13-24 Drive-In Movie Theater,NRHP-Listed Only,"<strong>13-24 Drive-In Movie Theater</strong><br/>Wabash, IN<br/>Listed: 5/26/21<br/>Type: NRHP-Listed Only"
39.828780330638,-84.888858564612,Murray Theater,NRHP-Listed Only,"<strong>Murray Theater</strong><br/>Richmond, IN<br/>Listed: 3/25/82<br/>Type: NRHP-Listed Only"
42.537653270428,-92.445908203929,Cotton Theater,NRHP-Listed Only,"<strong>Cotton Theater</strong><br/>Cedar Falls, IA<br/>Listed: 7/23/93<br/>Type: NRHP-Listed Only"
42.469384932178,-91.893085814963,Malek Theatre,NRHP-Listed Only,"<strong>Malek Theatre</strong><br/>Independence, IA<br/>Listed: 5/21/09<br/>Type: NRHP-Listed Only"
42.893458815708,-95.149239113158,Sioux Theatre,NRHP-Listed Only,"<strong>Sioux Theatre</strong><br/>Sioux Rapids, IA<br/>Listed: 2/21/12<br/>Type: NRHP-Listed Only"
41.770119923991,-91.127853594314,Hardacre Theater,NRHP-Listed Only,"<strong>Hardacre Theater</strong><br/>Tipton, IA<br/>Listed: 1/5/16<br/>Type: NRHP-Listed Only"
40.8095508026,-91.103200489238,The Capitol Theater,NRHP-Listed Only,"<strong>The Capitol Theater</strong><br/>Burlington, IA<br/>Listed: 11/22/96<br/>Type: NRHP-Listed Only"
42.497898197033,-90.665748459597,Orpheum Theatre and Site,NRHP-Listed Only,"<strong>Orpheum Theatre and Site</strong><br/>Dubuque, IA<br/>Listed: 11/14/72<br/>Type: NRHP-Listed Only"
43.100670065312,-93.601759240777,"Avery Theater, The",NRHP-Listed Only,"<strong>Avery Theater, The</strong><br/>Garner, IA<br/>Listed: 11/12/08<br/>Type: NRHP-Listed Only"
43.299008416195,-93.636846722725,"Pilot Knob State Park, Amphitheater (Area 4)",NRHP-Listed Only,"<strong>Pilot Knob State Park, Amphitheater (Area 4)</strong><br/>Forest City, IA<br/>Listed: 11/15/90<br/>Type: NRHP-Listed Only"
40.967124924514,-91.553510609806,Masonic Temple Theater,NRHP-Listed Only,"<strong>Masonic Temple Theater</strong><br/>Mount Pleasant, IA<br/>Listed: 9/6/91<br/>Type: NRHP-Listed Only"
41.659793165354,-91.53228385911,Englert Theatre,NRHP-Listed Only,"<strong>Englert Theatre</strong><br/>Iowa City, IA<br/>Listed: 8/30/01<br/>Type: NRHP-Listed Only"
41.976689874184,-91.666849698716,Paramount Theater Building,NRHP-Listed Only,"<strong>Paramount Theater Building</strong><br/>Cedar Rapids, IA<br/>Listed: 8/26/76<br/>Type: NRHP-Listed Only"
41.5783149,-93.6677802,Sylvan Theater Historic District,NRHP-Listed Only,"<strong>Sylvan Theater Historic District</strong><br/>Des Moines, IA<br/>Listed: 8/15/95<br/>Type: NRHP-Listed Only"
41.729021315337,-92.445099014996,Brooklyn Opera House–Broadway Theatre,NRHP-Listed Only,"<strong>Brooklyn Opera House–Broadway Theatre</strong><br/>Brooklyn, IA<br/>Listed: 5/17/21<br/>Type: NRHP-Listed Only"
41.522540967689,-90.5737524622,Hotel Mississippi-RKO Orpheum Theater,NRHP-Listed Only,"<strong>Hotel Mississippi-RKO Orpheum Theater</strong><br/>Davenport, IA<br/>Listed: 10/22/98<br/>Type: NRHP-Listed Only"
41.995365005916,-92.576592970908,Wieting Theater,NRHP-Listed Only,"<strong>Wieting Theater</strong><br/>Toledo, IA<br/>Listed: 4/26/79<br/>Type: NRHP-Listed Only"
42.496060590491,-96.404718373159,New Orpheum Theatre,NRHP-Listed Only,"<strong>New Orpheum Theatre</strong><br/>Sioux City, IA<br/>Listed: 8/25/00<br/>Type: NRHP-Listed Only"
37.920838640035,-95.405952918998,Iola Theatre,NRHP-Listed Only,"<strong>Iola Theatre</strong><br/>Iola, KS<br/>Listed: 1/5/24<br/>Type: NRHP-Listed Only"
38.364113787359,-98.764078942483,Crest Theater,NRHP-Listed Only,"<strong>Crest Theater</strong><br/>Great Bend, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
37.67653658133301,-96.979034825373,Augusta Theater,NRHP-Listed Only,"<strong>Augusta Theater</strong><br/>Augusta, KS<br/>Listed: 10/31/90<br/>Type: NRHP-Listed Only"
38.194950427019,-95.739054193599,Plaza Theater,NRHP-Listed Only,"<strong>Plaza Theater</strong><br/>Burlington, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
37.270386608909,-99.327316935792,Chief Theater,NRHP-Listed Only,"<strong>Chief Theater</strong><br/>Coldwater, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
37.23888184281,-96.997661076951,Winfield Fox Theatre,NRHP-Listed Only,"<strong>Winfield Fox Theatre</strong><br/>Winfield, KS<br/>Listed: 1/6/22<br/>Type: NRHP-Listed Only"
37.411457014927,-94.705292030566,Colonial Fox Theatre,LHAT Member Theater,"<strong>Colonial Fox Theatre</strong><br/>Pittsburg, KS<br/>Listed: 4/16/08<br/>Type: LHAT Member Theater"
37.923046894336,-99.410107508027,Palace Theater,NRHP-Listed Only,"<strong>Palace Theater</strong><br/>Kinsley, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
37.981389424755,-101.752544092831,Northup Theater,NRHP-Listed Only,"<strong>Northup Theater</strong><br/>Syracuse, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
37.152153618942,-98.032348084562,Anthony Theater,NRHP-Listed Only,"<strong>Anthony Theater</strong><br/>Anthony, KS<br/>Listed: 4/18/91<br/>Type: NRHP-Listed Only"
38.984166751143,-94.66927859684,Overland Theater,NRHP-Listed Only,"<strong>Overland Theater</strong><br/>Overland Park, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
39.318010620455,-94.91393428059,Hollywood Theater,NRHP-Listed Only,"<strong>Hollywood Theater</strong><br/>Leavenworth, KS<br/>Listed: 10/25/90<br/>Type: NRHP-Listed Only"
38.407784215365,-96.180427864278,Granada Theater,NRHP-Listed Only,"<strong>Granada Theater</strong><br/>Emporia, KS<br/>Listed: 4/4/85<br/>Type: NRHP-Listed Only"
37.224083467025,-95.707713503254,Booth Theater,NRHP-Listed Only,"<strong>Booth Theater</strong><br/>Independence, KS<br/>Listed: 10/13/88<br/>Type: NRHP-Listed Only"
37.036403979657,-95.617995036588,Midland Theater,NRHP-Listed Only,"<strong>Midland Theater</strong><br/>Coffeyville, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
38.053713346857,-97.930950540086,Fox Theater,NRHP-Listed Only,"<strong>Fox Theater</strong><br/>Hutchinson, KS<br/>Listed: 9/7/89<br/>Type: NRHP-Listed Only"
38.891804255029,-98.859548400556,Dream Theater,NRHP-Listed Only,"<strong>Dream Theater</strong><br/>Russell, KS<br/>Listed: 3/8/06<br/>Type: NRHP-Listed Only"
38.839131935805,-97.60906294741,Fox-Watson Theater Building,NRHP-Listed Only,"<strong>Fox-Watson Theater Building</strong><br/>Salina, KS<br/>Listed: 8/4/88<br/>Type: NRHP-Listed Only"
37.701176492358,-97.322163859998,Dunbar Theatre,NRHP-Listed Only,"<strong>Dunbar Theatre</strong><br/>Wichita, KS<br/>Listed: 7/2/08<br/>Type: NRHP-Listed Only"
37.688289609593,-97.335381115477,Orpheum Theater and Office Building,NRHP-Listed Only,"<strong>Orpheum Theater and Office Building</strong><br/>Wichita, KS<br/>Listed: 11/28/80<br/>Type: NRHP-Listed Only"
39.050306798448,-95.675049142761,"Jayhawk Hotel, Theater and Walk",NRHP-Listed Only,"<strong>Jayhawk Hotel, Theater and Walk</strong><br/>Topeka, KS<br/>Listed: 3/11/82<br/>Type: NRHP-Listed Only"
39.11537630908,-94.636085505893,Granada Theater,NRHP-Listed Only,"<strong>Granada Theater</strong><br/>Kansas City, KS<br/>Listed: 2/9/05<br/>Type: NRHP-Listed Only"
38.480001980662,-82.642975972333,Paramount Theatre,NRHP-Listed Only,"<strong>Paramount Theatre</strong><br/>Ashland, KY<br/>Listed: 6/30/75<br/>Type: NRHP-Listed Only"
39.108247668067,-84.481133708954,Marianne Theater,NRHP-Listed Only,"<strong>Marianne Theater</strong><br/>Bellevue, KY<br/>Listed: 3/17/15<br/>Type: NRHP-Listed Only"
37.694279108054,-85.859785455214,State Theatre,NRHP-Listed Only,"<strong>State Theatre</strong><br/>Elizabethtown, KY<br/>Listed: 12/10/98<br/>Type: NRHP-Listed Only"
38.246827340271,-85.758185100182,Brown Hotel Building and Theater,NRHP-Listed Only,"<strong>Brown Hotel Building and Theater</strong><br/>Louisville, KY<br/>Listed: 2/17/78<br/>Type: NRHP-Listed Only"
38.259349804492,-85.788763494132,Ideal Theatre,NRHP-Listed Only,"<strong>Ideal Theatre</strong><br/>Louisville, KY<br/>Listed: 9/8/83<br/>Type: NRHP-Listed Only"
38.247966425609,-85.757892441823,Loew's and United Artists State Theatre,NRHP-Listed Only,"<strong>Loew's and United Artists State Theatre</strong><br/>Louisville, KY<br/>Listed: 3/28/78<br/>Type: NRHP-Listed Only"
38.247966425609,-85.757892441823,Theater Building,NRHP-Listed Only,"<strong>Theater Building</strong><br/>Louisville, KY<br/>Listed: 8/12/82<br/>Type: NRHP-Listed Only"
38.251184640165,-85.758381710358,Walnut Street Theater,NRHP-Listed Only,"<strong>Walnut Street Theater</strong><br/>Louisville, KY<br/>Listed: 9/1/78<br/>Type: NRHP-Listed Only"
39.093636921185,-84.549395928415,"Ludlow Theater, The",NRHP-Listed Only,"<strong>Ludlow Theater, The</strong><br/>Ludlow, KY<br/>Listed: 3/27/13<br/>Type: NRHP-Listed Only"
38.64686798707,-83.764440502862,Russell Theatre,NRHP-Listed Only,"<strong>Russell Theatre</strong><br/>Maysville, KY<br/>Listed: 3/31/06<br/>Type: NRHP-Listed Only"
36.74126162042,-84.162050915957,Lane Theater,NRHP-Listed Only,"<strong>Lane Theater</strong><br/>Williamsburg, KY<br/>Listed: 11/26/04<br/>Type: NRHP-Listed Only"
30.956954596323,-92.181421649521,Bailey Theatre,NRHP-Listed Only,"<strong>Bailey Theatre</strong><br/>Bunkie, LA<br/>Listed: 7/26/79<br/>Type: NRHP-Listed Only"
32.510205266303,-93.749972998048,Strand Theatre,NRHP-Listed Only,"<strong>Strand Theatre</strong><br/>Shreveport, LA<br/>Listed: 5/26/77<br/>Type: NRHP-Listed Only"
30.438589062746,-91.175239594269,Lincoln Theater,NRHP-Listed Only,"<strong>Lincoln Theater</strong><br/>East Baton Rouge, LA<br/>Listed: 12/7/10<br/>Type: NRHP-Listed Only"
30.005319979976,-91.817289018918,Evangeline Theater,NRHP-Listed Only,"<strong>Evangeline Theater</strong><br/>New Iberia, LA<br/>Listed: 2/18/99<br/>Type: NRHP-Listed Only"
32.240955678758,-92.714859306572,Palace Theatre,NRHP-Listed Only,"<strong>Palace Theatre</strong><br/>Jonesboro, LA<br/>Listed: 7/30/08<br/>Type: NRHP-Listed Only"
30.223865993425,-92.657832974874,Strand Theatre,NRHP-Listed Only,"<strong>Strand Theatre</strong><br/>Jennings, LA<br/>Listed: 11/12/98<br/>Type: NRHP-Listed Only"
29.796933516613,-90.819912888034,Grand Theatre,NRHP-Listed Only,"<strong>Grand Theatre</strong><br/>Thibodaux, LA<br/>Listed: 3/5/86<br/>Type: NRHP-Listed Only"
32.530034041279,-92.637676593213,Dixie Theatre,NRHP-Listed Only,"<strong>Dixie Theatre</strong><br/>Ruston, LA<br/>Listed: 10/14/93<br/>Type: NRHP-Listed Only"
32.698862879862,-92.655862976171,Gem Theater,NRHP-Listed Only,"<strong>Gem Theater</strong><br/>Dubach, LA<br/>Listed: 3/27/25<br/>Type: NRHP-Listed Only"
32.760901682899,-91.958525763805,Rose Theatre,NRHP-Listed Only,"<strong>Rose Theatre</strong><br/>Bastrop, LA<br/>Listed: 9/8/87<br/>Type: NRHP-Listed Only"
29.967108182594,-90.076666376589,Carver Theater,NRHP-Listed Only,"<strong>Carver Theater</strong><br/>New Orleans, LA<br/>Listed: 8/20/98<br/>Type: NRHP-Listed Only"
29.952206541762,-90.097472188108,Gem Theater,NRHP-Listed Only,"<strong>Gem Theater</strong><br/>New Orleans, LA<br/>Listed: 1/26/16<br/>Type: NRHP-Listed Only"
29.951531295642,-90.074961497483,Iroquois Theater,NRHP-Listed Only,"<strong>Iroquois Theater</strong><br/>New Orleans, LA<br/>Listed: 1/14/03<br/>Type: NRHP-Listed Only"
29.954399588238,-90.072607528168,Orpheum Theatre,NRHP-Listed Only,"<strong>Orpheum Theatre</strong><br/>New Orleans, LA<br/>Listed: 8/11/82<br/>Type: NRHP-Listed Only"
29.956062762046,-90.07284783296,Saenger Theatre,NRHP-Listed Only,"<strong>Saenger Theatre</strong><br/>New Orleans, LA<br/>Listed: 11/25/77<br/>Type: NRHP-Listed Only"
29.956062762046,-90.07284783296,Saenger Theatre (Boundary Increase),NRHP-Listed Only,"<strong>Saenger Theatre (Boundary Increase)</strong><br/>New Orleans, LA<br/>Listed: 4/1/85<br/>Type: NRHP-Listed Only"
30.492907453829,-92.416921918157,Liberty Theatre,NRHP-Listed Only,"<strong>Liberty Theatre</strong><br/>Eunice, LA<br/>Listed: 2/19/87<br/>Type: NRHP-Listed Only"
30.273428019264,-89.78385196523,Arcade Theater,NRHP-Listed Only,"<strong>Arcade Theater</strong><br/>Slidell, LA<br/>Listed: 8/29/97<br/>Type: NRHP-Listed Only"
32.861308982997,-91.387581029622,Fiske Theatre,NRHP-Listed Only,"<strong>Fiske Theatre</strong><br/>Oak Grove, LA<br/>Listed: 1/29/14<br/>Type: NRHP-Listed Only"
47.155515554899,-67.932980148091,Gayety Theatre,NRHP-Listed Only,"<strong>Gayety Theatre</strong><br/>Van Buren, ME<br/>Listed: 3/20/26<br/>Type: NRHP-Listed Only"
44.116321428654,-70.667655095732,Deertrees Theatre,NRHP-Listed Only,"<strong>Deertrees Theatre</strong><br/>Harrison, ME<br/>Listed: 1/5/89<br/>Type: NRHP-Listed Only"
44.389842229146,-68.206108318738,Criterion Theatre,NRHP-Listed Only,"<strong>Criterion Theatre</strong><br/>Bar Harbor, ME<br/>Listed: 4/23/80<br/>Type: NRHP-Listed Only"
44.317787491864,-69.773005540377,Colonial Theater,LHAT Member Theater,"<strong>Colonial Theater</strong><br/>Augusta, ME<br/>Listed: 10/8/14<br/>Type: LHAT Member Theater"
44.211584336223,-69.064552415658,Camden Amphitheatre and Public Library,NRHP-Listed Only,"<strong>Camden Amphitheatre and Public Library</strong><br/>Camden, ME<br/>Listed: 2/27/13<br/>Type: NRHP-Listed Only"
44.103104739498,-69.108841386209,Strand Theatre,NRHP-Listed Only,"<strong>Strand Theatre</strong><br/>Rockland, ME<br/>Listed: 12/2/04<br/>Type: NRHP-Listed Only"
44.09577850607699,-69.385388278009,Waldo Theatre,NRHP-Listed Only,"<strong>Waldo Theatre</strong><br/>Waldoboro, ME<br/>Listed: 9/11/86<br/>Type: NRHP-Listed Only"
44.83145,-69.77811,Lakewood Theater,NRHP-Listed Only,"<strong>Lakewood Theater</strong><br/>Madison, ME<br/>Listed: 6/18/75<br/>Type: NRHP-Listed Only"
39.33147501635,-76.694781685572,Ambassador Theater,NRHP-Listed Only,"<strong>Ambassador Theater</strong><br/>Baltimore, MD<br/>Listed: 2/27/23<br/>Type: NRHP-Listed Only"
39.289572289814,-76.621145827985,Hippodrome Theatre,NRHP-Listed Only,"<strong>Hippodrome Theatre</strong><br/>Baltimore (Independent City), MD<br/>Listed: 1/14/00<br/>Type: NRHP-Listed Only"
39.305570782387,-76.618178697707,Lyric Theatre,NRHP-Listed Only,"<strong>Lyric Theatre</strong><br/>Baltimore (Independent City), MD<br/>Listed: 1/23/86<br/>Type: NRHP-Listed Only"
39.305570782387,-76.618178697707,Lyric Theatre (Additional Documentation),NRHP-Listed Only,"<strong>Lyric Theatre (Additional Documentation)</strong><br/>Baltimore (Independent City), MD<br/>Listed: 9/26/24<br/>Type: NRHP-Listed Only"
39.363540070766,-76.610206857608,Senator Theatre,NRHP-Listed Only,"<strong>Senator Theatre</strong><br/>Baltimore (Independent City), MD<br/>Listed: 8/24/89<br/>Type: NRHP-Listed Only"
38.987236623181,-77.094648255545,Bethesda Theatre,NRHP-Listed Only,"<strong>Bethesda Theatre</strong><br/>Bethesda, MD<br/>Listed: 2/5/99<br/>Type: NRHP-Listed Only"
39.641529577617,-77.72047609916,Colonial Theatre,NRHP-Listed Only,"<strong>Colonial Theatre</strong><br/>Hagerstown, MD<br/>Listed: 8/2/78<br/>Type: NRHP-Listed Only"
39.641506695022,-77.720944312271,Maryland Theatre,LHAT Member Theater,"<strong>Maryland Theatre</strong><br/>Hagerstown, MD<br/>Listed: 11/13/76<br/>Type: LHAT Member Theater"
38.076098853758,-75.56908077354,Mar-Va Theater,NRHP-Listed Only,"<strong>Mar-Va Theater</strong><br/>Pocomoke City, MD<br/>Listed: 3/21/96<br/>Type: NRHP-Listed Only"
42.587328661507,-72.599781096261,Garden Theater Block,NRHP-Listed Only,"<strong>Garden Theater Block</strong><br/>Greenfield, MA<br/>Listed: 9/1/83<br/>Type: NRHP-Listed Only"
